player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Kite,F,10,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,TRUE,2017-02-11,Sam Houston State,A
S. Socks,F,39,3,15,0,3,6,7,0,4,4,1,2,0,3,4,12,TRUE,2017-02-11,Sam Houston State,A
M. Thornton,F,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,TRUE,2017-02-11,Sam Houston State,A
J. Hart,G,36,6,9,3,4,5,11,0,4,4,2,1,0,4,2,20,TRUE,2017-02-11,Sam Houston State,A
P. Johnson,G,7,1,2,0,1,0,0,0,1,1,0,3,0,2,2,2,TRUE,2017-02-11,Sam Houston State,A
S. Burmeister,G,32,2,5,0,2,6,7,0,5,5,1,0,0,1,2,10,FALSE,2017-02-11,Sam Houston State,A
S. Johnson,G,33,4,7,2,4,2,3,1,6,7,0,1,0,1,5,12,FALSE,2017-02-11,Sam Houston State,A
T. Singleton,G,30,2,7,0,2,3,6,0,1,1,2,1,0,4,3,7,FALSE,2017-02-11,Sam Houston State,A
J. Kite,G,12,0,3,0,3,0,0,0,2,2,0,1,0,0,1,0,FALSE,2017-02-11,Sam Houston State,A
TEAM,NA,NA,18,49,5,19,22,34,5,28,33,7,10,0,16,20,63,FALSE,2017-02-11,Sam Houston State,A
