player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4702739,A. Khalifa,F,21,2,5,1,3,0,0,2,2,4,4,1,0,0,3,5,Charlotte,Milwaukee,FALSE,TRUE,2023-03-20,N
4712255,I. Folkes,G,27,4,6,0,0,0,2,0,2,2,4,7,0,1,2,8,Charlotte,Milwaukee,FALSE,TRUE,2023-03-20,N
4705372,M. Gipson,G,17,0,3,0,1,1,2,0,1,1,0,1,0,1,1,1,Charlotte,Milwaukee,FALSE,TRUE,2023-03-20,N
4702738,J. Threadgill,G,35,6,10,3,4,2,3,0,2,2,1,2,0,1,1,17,Charlotte,Milwaukee,FALSE,TRUE,2023-03-20,N
4592843,B. Williams,G,34,9,16,4,7,3,3,1,4,5,4,0,3,0,3,25,Charlotte,Milwaukee,FALSE,TRUE,2023-03-20,N
4897404,I. Milicic Jr.,F,22,1,8,1,6,0,0,2,3,5,1,0,1,3,1,3,Charlotte,Milwaukee,FALSE,FALSE,2023-03-20,N
5106863,N. Graves,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Charlotte,Milwaukee,FALSE,FALSE,2023-03-20,N
4897458,D. Berry,G,17,2,4,0,2,0,0,1,3,4,0,3,0,1,0,4,Charlotte,Milwaukee,FALSE,FALSE,2023-03-20,N
4703979,L. Patterson,G,25,4,6,2,4,3,4,1,1,2,3,2,0,1,1,13,Charlotte,Milwaukee,FALSE,FALSE,2023-03-20,N
4603783,R. Larson,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Charlotte,Milwaukee,FALSE,FALSE,2023-03-20,N
NA,TEAM,NA,NA,28,58,11,27,9,14,7,18,25,17,16,4,9,12,76,Charlotte,Milwaukee,FALSE,FALSE,2023-03-20,N
