player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
B. Hank,F,19,0,1,0,0,0,0,1,4,5,0,0,1,0,5,0,TRUE,2019-01-26,Hartford,H
A. Lulka,F,31,6,9,0,1,1,4,5,1,6,0,0,0,4,3,13,TRUE,2019-01-26,Hartford,H
C. Healy,G,22,5,7,3,4,6,6,0,4,4,3,1,1,1,4,19,TRUE,2019-01-26,Hartford,H
A. Rizzuto,G,24,6,9,5,7,4,5,2,3,5,3,1,0,1,5,21,TRUE,2019-01-26,Hartford,H
A. Clark,G,34,6,13,2,8,8,10,0,4,4,5,2,1,5,0,22,TRUE,2019-01-26,Hartford,H
K. Lauderdale,F,7,2,2,0,0,0,0,0,2,2,0,0,0,0,0,4,FALSE,2019-01-26,Hartford,H
D. Campbell,F,28,0,7,0,3,3,4,0,2,2,2,3,0,2,3,3,FALSE,2019-01-26,Hartford,H
M. De Sousa,G,10,0,1,0,0,0,2,0,1,1,1,1,0,1,1,0,FALSE,2019-01-26,Hartford,H
R. Miller,G,25,0,3,0,2,2,2,0,1,1,2,2,0,2,1,2,FALSE,2019-01-26,Hartford,H
TEAM,NA,NA,25,52,10,25,24,33,8,24,32,16,10,3,16,22,84,FALSE,2019-01-26,Hartford,H
