player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
K. Smith,F,27,1,9,0,3,0,0,0,4,4,0,0,1,2,2,2,TRUE,2016-02-21,Wichita State,H
M. Van Scyoc,F,23,3,7,1,4,0,1,1,5,6,0,0,0,2,1,7,TRUE,2016-02-21,Wichita State,H
B. Murphy,C,17,1,2,0,0,2,2,2,1,3,0,0,0,1,3,4,TRUE,2016-02-21,Wichita State,H
B. Scott,G,28,5,13,3,8,1,2,0,4,4,1,0,0,2,1,14,TRUE,2016-02-21,Wichita State,H
D. Brown,G,27,3,10,1,4,4,5,0,5,5,1,0,1,0,2,11,TRUE,2016-02-21,Wichita State,H
N. Bunschoten,F,15,1,4,0,2,1,2,1,2,3,1,0,0,1,4,3,FALSE,2016-02-21,Wichita State,H
E. Rickman,C,16,1,1,0,0,0,0,0,3,3,0,0,0,1,3,2,FALSE,2016-02-21,Wichita State,H
B. Burnett,G,6,0,2,0,2,0,0,0,0,0,0,0,0,2,1,0,FALSE,2016-02-21,Wichita State,H
L. Paige,G,12,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,FALSE,2016-02-21,Wichita State,H
G. Prusator,G,5,0,2,0,2,1,3,0,1,1,1,0,0,0,0,1,FALSE,2016-02-21,Wichita State,H
E. Clemons,G,24,3,7,0,0,1,1,1,3,4,2,0,0,1,1,7,FALSE,2016-02-21,Wichita State,H
TEAM,NA,NA,18,58,5,26,10,16,9,31,40,7,0,2,14,19,51,FALSE,2016-02-21,Wichita State,H
