player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Foreman,F,25,3,7,1,4,4,5,1,1,2,5,1,0,3,5,11,TRUE,2016-02-09,SE Louisiana,H
J. Zuilhof,C,33,2,4,0,0,6,10,3,4,7,0,0,1,1,3,10,TRUE,2016-02-09,SE Louisiana,H
D. Brooks,G,30,6,9,4,5,2,2,1,8,9,4,2,0,2,4,18,TRUE,2016-02-09,SE Louisiana,H
J. Howard,G,36,5,13,2,7,12,13,0,1,1,3,0,0,1,1,24,TRUE,2016-02-09,SE Louisiana,H
M. Kamba,G,34,6,9,0,1,3,6,3,6,9,0,2,2,4,1,15,TRUE,2016-02-09,SE Louisiana,H
B. Milligan,F,8,1,1,0,0,0,0,0,1,1,0,0,0,2,2,2,FALSE,2016-02-09,SE Louisiana,H
T. Schmit,F,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2016-02-09,SE Louisiana,H
A. Christensson,F,10,1,1,0,0,3,4,1,0,1,0,0,1,0,1,5,FALSE,2016-02-09,SE Louisiana,H
J. Lowery,G,23,1,4,0,0,1,2,0,2,2,2,2,0,3,3,3,FALSE,2016-02-09,SE Louisiana,H
TEAM,NA,NA,25,48,7,17,31,42,10,27,37,14,7,4,16,20,88,FALSE,2016-02-09,SE Louisiana,H
