player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Tuoyo,F,31,5,10,0,0,7,9,5,3,8,4,0,2,1,4,17,TRUE,2015-02-07,Western Carolina,A
C. Ester,F,8,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,TRUE,2015-02-07,Western Carolina,A
G. Pryor,G,30,3,7,1,3,4,6,0,2,2,1,2,1,2,3,11,TRUE,2015-02-07,Western Carolina,A
C. Jones,G,32,4,7,0,1,2,2,1,6,7,1,0,1,2,2,10,TRUE,2015-02-07,Western Carolina,A
R. White,G,36,1,6,1,5,1,2,0,5,5,4,1,0,2,1,4,TRUE,2015-02-07,Western Carolina,A
L. Stokes,F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,FALSE,2015-02-07,Western Carolina,A
T. McLean,F,18,2,3,0,0,2,4,1,2,3,0,1,0,1,2,6,FALSE,2015-02-07,Western Carolina,A
D. Ethridge,F,16,5,7,2,3,1,4,3,3,6,0,2,2,2,3,13,FALSE,2015-02-07,Western Carolina,A
E. Robertson,G,19,3,8,3,6,0,0,1,2,3,0,0,0,1,0,9,FALSE,2015-02-07,Western Carolina,A
M. Bareika,G,6,0,6,0,5,0,0,0,0,0,1,0,0,0,1,0,FALSE,2015-02-07,Western Carolina,A
TEAM,NA,NA,23,54,7,23,17,27,12,24,36,12,6,6,14,21,70,FALSE,2015-02-07,Western Carolina,A
