game_id,away,home,away_rank,home_rank,away_score,home_score,date
401371634,Northwestern State,Baylor,NA,1,68,104,2021-12-28
401371304,North Alabama,Gonzaga,NA,4,63,93,2021-12-28
401373861,Incarnate Word,Texas,NA,17,33,78,2021-12-28
401372318,Alabama State,Texas Tech,NA,25,53,75,2021-12-28
401369222,Carver College,Jacksonville State,NA,NA,59,123,2021-12-28
401398370,Grambling,Southern Illinois,NA,NA,64,75,2021-12-28
401372278,Mount Marty,Drake,NA,NA,53,82,2021-12-28
401369988,Notre Dame,Pittsburgh,NA,NA,68,67,2021-12-28
401398430,Lehigh,Maryland,NA,NA,55,76,2021-12-28
401371176,Academy Of Art University,San Francisco,NA,NA,78,111,2021-12-28
401364710,Fresno State,Boise State,NA,NA,55,65,2021-12-28
401397837,La Verne,California Baptist,NA,NA,41,96,2021-12-28
401371122,Yale,Saint Mary's,NA,NA,60,87,2021-12-28
