date,game_id,home,away
2010-01-12,300120038,Colorado,Baylor
2010-01-12,300120052,Florida State,NC State
2010-01-12,300120057,Florida,Kentucky
2010-01-12,300120104,Boston University,UMBC
2010-01-12,300120154,Wake Forest,Maryland
2010-01-12,300120193,Miami (OH),Kent State
2010-01-12,300120233,South Dakota,Longwood
2010-01-12,300120356,Illinois,Penn State
2010-01-12,300122066,Binghamton,Stony Brook
2010-01-12,300122181,Drake,Missouri State
2010-01-12,300122275,Hofstra,VCU
2010-01-12,300122294,Iowa,Tennessee State
2010-01-12,300122306,Kansas State,Texas A&M
2010-01-12,300122460,Northern Iowa,Bradley
2010-01-12,300122509,Purdue,Ohio State
2010-01-12,300122572,Southern Miss,CSU Bakersfield
2010-01-12,300122628,TCU,Wyoming
