date,game_id,home,away
2008-02-24,280542608,Saint Mary's,Kent State
2008-02-24,280550002,Auburn,Alabama
2008-02-24,280550024,Stanford,California
2008-02-24,280550087,Notre Dame,Syracuse
2008-02-24,280550113,UMass,St. Bonaventure
2008-02-24,280550153,North Carolina,Wake Forest
2008-02-24,280550194,Ohio State,Wisconsin
2008-02-24,280550221,Pittsburgh,Louisville
2008-02-24,280550227,Rhode Island,Saint Joseph's
2008-02-24,280550258,Virginia,NC State
2008-02-24,280552168,Dayton,Xavier
2008-02-24,280552172,Denver,New Orleans
2008-02-24,280552287,Illinois State,Wright State
