player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
E. Obinna,F,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,TRUE,2018-02-14,Mississippi State,H
J. Roberson,F,36,6,11,3,6,7,12,5,6,11,2,1,2,2,2,22,TRUE,2018-02-14,Mississippi State,H
R. LaChance,G,37,6,14,3,7,1,1,1,2,3,8,2,0,3,1,16,TRUE,2018-02-14,Mississippi State,H
M. Evans,G,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2018-02-14,Mississippi State,H
S. Lee,G,14,2,2,0,0,0,0,0,0,0,0,0,0,0,2,4,TRUE,2018-02-14,Mississippi State,H
C. Brown,F,23,1,4,0,2,0,0,1,2,3,0,0,1,2,1,2,FALSE,2018-02-14,Mississippi State,H
D. Baptiste,C,12,1,2,0,0,2,2,1,1,2,0,0,0,1,2,4,FALSE,2018-02-14,Mississippi State,H
L. Austin Jr.,G,4,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,FALSE,2018-02-14,Mississippi State,H
P. Willis,G,29,5,9,5,9,0,0,0,2,2,2,1,1,0,2,15,FALSE,2018-02-14,Mississippi State,H
J. Toye,G,31,6,10,3,3,1,2,2,4,6,4,1,1,1,3,16,FALSE,2018-02-14,Mississippi State,H
TEAM,NA,NA,28,56,14,27,11,17,13,18,31,16,5,5,10,13,81,FALSE,2018-02-14,Mississippi State,H
