date,game_id,home,away
2013-12-29,400498106,Northern Colorado,North Dakota
2013-12-29,400498107,Sacramento State,UC Riverside
2013-12-29,400498327,West Virginia,William & Mary
2013-12-29,400498565,Hampton,Winthrop
2013-12-29,400499122,East Tennessee State,Valparaiso
2013-12-29,400499366,East Carolina,Georgia State
2013-12-29,400499367,Middle Tennessee,Maine
2013-12-29,400499369,UAB,Alabama A&M
2013-12-29,400499370,UTEP,Denver
2013-12-29,400499596,Saint Joseph's,Boston University
2013-12-29,400499840,Creighton,Chicago State
2013-12-29,400499841,UT Rio Grande Valley,Duquesne
2013-12-29,400500049,Missouri State,SE Missouri St
2013-12-29,400500050,Miami (OH),Southern Illinois
2013-12-29,400500051,Wichita State,Davidson
2013-12-29,400501614,Purdue Fort Wayne,Eastern Kentucky
2013-12-29,400501616,Youngstown St,South Dakota
2013-12-29,400502557,Notre Dame,Canisius
2013-12-29,400502558,Oregon State,Quinnipiac
2013-12-29,400502559,Rider,Pennsylvania
2013-12-29,400502560,Niagara,Brown
2013-12-29,400502972,Stanford,Cal Poly
2013-12-29,400503139,SIU-Edwardsville,Robert Morris-Springfield (IL)
2013-12-29,400503140,Dayton,Murray State
2013-12-29,400504339,The Citadel,Charleston
2013-12-29,400506165,Washington,Hartford
2013-12-29,400506339,Florida,Savannah St
2013-12-29,400506629,USC,Howard
2013-12-29,400507044,Oregon,Morgan State
2013-12-29,400507105,Wright State,Bowling Green
