player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Scott,F,19,0,1,0,0,0,0,0,2,2,1,1,0,0,4,0,TRUE,2017-02-17,Eastern Washington,A
A. Mkrtychyan,F,26,5,7,1,1,3,4,3,4,7,0,1,0,1,1,14,TRUE,2017-02-17,Eastern Washington,A
N. Sherwood,F,28,3,7,1,3,4,5,2,3,5,2,0,0,0,1,11,TRUE,2017-02-17,Eastern Washington,A
V. Sanders,G,36,9,23,4,11,2,2,1,3,4,2,1,0,7,3,24,TRUE,2017-02-17,Eastern Washington,A
C. Sherwood,G,23,2,5,1,4,0,0,1,0,1,3,1,1,2,4,5,TRUE,2017-02-17,Eastern Washington,A
B. Blake,F,25,2,7,1,2,2,3,2,6,8,0,0,0,1,4,7,FALSE,2017-02-17,Eastern Washington,A
N. Blair,F,8,1,3,0,1,1,2,1,1,2,0,0,1,0,2,3,FALSE,2017-02-17,Eastern Washington,A
P. Ingram,G,13,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2017-02-17,Eastern Washington,A
M. Franklin,G,5,1,2,1,1,0,0,0,0,0,0,0,0,0,1,3,FALSE,2017-02-17,Eastern Washington,A
T. Brimhall,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2017-02-17,Eastern Washington,A
T. Allen,G,16,0,6,0,2,0,0,0,1,1,1,0,0,0,0,0,FALSE,2017-02-17,Eastern Washington,A
TEAM,NA,NA,23,63,9,25,12,16,12,20,32,9,4,2,11,21,67,FALSE,2017-02-17,Eastern Washington,A
