player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4848628,MJ Thomas,21,2,2,0,0,4,4,0,0,0,1,0,0,0,3,8,New Orleans,New Orleans,TRUE,TRUE,2025-01-06,A
5243060,D. Hunter,32,7,11,4,6,0,0,0,5,5,2,1,0,1,4,18,New Orleans,New Orleans,TRUE,TRUE,2025-01-06,A
5243059,T. Grant,31,4,11,2,5,15,23,0,4,4,2,2,0,0,2,25,New Orleans,New Orleans,TRUE,TRUE,2025-01-06,A
5176653,J. Short,39,2,4,0,0,2,2,2,2,4,5,2,0,5,1,6,New Orleans,New Orleans,TRUE,TRUE,2025-01-06,A
4683641,J. White,39,10,21,2,5,2,4,1,1,2,4,2,0,3,1,24,New Orleans,New Orleans,TRUE,TRUE,2025-01-06,A
5243062,L. Davis,19,0,4,0,0,1,2,2,4,6,0,0,0,0,2,1,New Orleans,New Orleans,TRUE,FALSE,2025-01-06,A
5243061,L. Coleman,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New Orleans,New Orleans,TRUE,FALSE,2025-01-06,A
5243063,K. Rowbatham,8,0,1,0,0,1,2,0,1,1,0,0,0,0,1,1,New Orleans,New Orleans,TRUE,FALSE,2025-01-06,A
5115621,G. Kemp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,New Orleans,New Orleans,TRUE,FALSE,2025-01-06,A
5107884,JR Jacobs,10,0,3,0,1,0,0,0,2,2,0,0,0,0,2,0,New Orleans,New Orleans,TRUE,FALSE,2025-01-06,A
NA,TEAM,NA,25,57,8,17,25,37,8,21,29,14,7,0,9,17,83,New Orleans,New Orleans,TRUE,FALSE,2025-01-06,A
