player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
R. Solomon,F,29,6,7,0,0,1,2,4,8,12,1,1,1,2,2,13,TRUE,2014-01-15,Washington,H
D. Kravish,F,27,4,9,0,0,3,4,2,9,11,1,0,4,1,1,11,TRUE,2014-01-15,Washington,H
T. Wallace,G,34,6,10,2,4,0,1,0,8,8,2,1,1,0,2,14,TRUE,2014-01-15,Washington,H
J. Cobbs,G,29,4,7,0,0,3,4,0,1,1,6,0,0,3,1,11,TRUE,2014-01-15,Washington,H
J. Mathews,G,18,2,7,1,3,0,0,0,1,1,1,0,0,1,1,5,TRUE,2014-01-15,Washington,H
R. Moute A Bidias,F,4,0,0,0,0,1,3,0,1,1,0,0,0,0,0,1,FALSE,2014-01-15,Washington,H
C. Behrens,F,13,3,3,0,0,0,0,0,3,3,1,1,0,0,4,6,FALSE,2014-01-15,Washington,H
K. Rooks,C,5,0,2,0,0,0,0,0,1,1,1,0,1,0,2,0,FALSE,2014-01-15,Washington,H
S. Singer,G,12,3,3,1,1,0,0,0,1,1,3,1,0,1,3,7,FALSE,2014-01-15,Washington,H
J. Powers,G,16,4,10,3,4,1,1,0,0,0,1,0,0,0,1,12,FALSE,2014-01-15,Washington,H
J. Bird,G,12,1,2,0,1,0,0,1,0,1,5,0,0,0,2,2,FALSE,2014-01-15,Washington,H
G. Galvin,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2014-01-15,Washington,H
TEAM,NA,NA,33,60,7,13,9,15,8,36,44,22,4,7,9,19,82,FALSE,2014-01-15,Washington,H
