player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
S. Glover,F,38,10,16,0,1,4,4,0,5,5,2,1,2,1,0,24,TRUE,2013-11-23,Wisconsin,A
D. Henderson,F,22,3,4,0,0,0,0,1,1,2,2,0,1,2,3,6,TRUE,2013-11-23,Wisconsin,A
B. Word,G,34,5,8,4,6,0,0,0,7,7,0,0,0,0,4,14,TRUE,2013-11-23,Wisconsin,A
D.J. Jackson,G,31,4,12,3,4,0,0,0,0,0,3,3,0,3,1,11,TRUE,2013-11-23,Wisconsin,A
K. Billbury,G,25,1,4,0,1,2,2,1,3,4,1,1,0,5,4,4,TRUE,2013-11-23,Wisconsin,A
B. Conley,F,14,2,2,0,0,0,0,1,2,3,0,0,0,2,4,4,FALSE,2013-11-23,Wisconsin,A
A. Webber,F,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,FALSE,2013-11-23,Wisconsin,A
D. Wilson,F,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2013-11-23,Wisconsin,A
J. Kaufman,C,9,2,2,0,0,0,0,0,1,1,1,0,0,0,2,4,FALSE,2013-11-23,Wisconsin,A
J. Singleton,G,18,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,FALSE,2013-11-23,Wisconsin,A
TEAM,NA,NA,27,49,7,13,6,6,3,21,24,11,6,3,14,19,67,FALSE,2013-11-23,Wisconsin,A
