player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4897697,S. Sherry,29,4,10,0,2,4,6,3,5,8,1,1,0,4,2,12,Elon,Campbell,FALSE,TRUE,2025-02-06,A
4432858,M. Van Komen,31,2,3,0,0,0,2,2,8,10,1,1,3,0,1,4,Elon,Campbell,FALSE,TRUE,2025-02-06,A
5174937,TK Simpkins,26,4,10,1,5,0,0,1,2,3,2,0,0,3,1,9,Elon,Campbell,FALSE,TRUE,2025-02-06,A
5174935,N. Dorn,31,3,10,2,8,3,5,2,2,4,1,0,0,2,4,11,Elon,Campbell,FALSE,TRUE,2025-02-06,A
5107307,A. King,26,2,4,1,2,0,1,1,3,4,1,2,0,3,0,5,Elon,Campbell,FALSE,TRUE,2025-02-06,A
5174938,I. Harrell,16,1,3,1,3,1,2,1,0,1,0,1,0,0,2,4,Elon,Campbell,FALSE,FALSE,2025-02-06,A
4873137,B. Crump,9,1,3,0,2,0,0,0,0,0,0,0,0,0,2,2,Elon,Campbell,FALSE,FALSE,2025-02-06,A
4712861,K. Campbell,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elon,Campbell,FALSE,FALSE,2025-02-06,A
5239638,T. O'Neil,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elon,Campbell,FALSE,FALSE,2025-02-06,A
5239637,TJ Simpkins,24,1,7,0,2,9,9,1,2,3,2,0,0,2,2,11,Elon,Campbell,FALSE,FALSE,2025-02-06,A
NA,TEAM,NA,18,50,5,24,17,25,12,25,37,8,5,3,15,14,58,Elon,Campbell,FALSE,FALSE,2025-02-06,A
