player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
O. Mbanugo,F,7,0,0,0,0,0,0,2,0,2,1,0,0,2,1,0,TRUE,2008-02-23,San Diego,H
M. Henke,F,34,6,11,4,6,0,0,5,4,9,1,1,0,2,5,16,TRUE,2008-02-23,San Diego,H
C. Latimer,F,5,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,TRUE,2008-02-23,San Diego,H
B. Dowdell,F,34,5,7,0,1,1,3,1,2,3,2,0,0,3,5,11,TRUE,2008-02-23,San Diego,H
J. Higgins,C,5,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,TRUE,2008-02-23,San Diego,H
J. Bryant,C,29,8,17,0,0,2,4,3,3,6,1,0,1,6,3,18,FALSE,2008-02-23,San Diego,H
B. Angley,G,40,5,7,4,5,0,0,0,8,8,6,3,0,2,1,14,FALSE,2008-02-23,San Diego,H
C. Johnson,G,19,0,1,0,1,0,0,0,0,0,0,1,0,2,4,0,FALSE,2008-02-23,San Diego,H
J. Gunderson,G,27,1,5,1,5,0,0,0,1,1,2,0,0,1,0,3,FALSE,2008-02-23,San Diego,H
M. Santos,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2008-02-23,San Diego,H
TEAM,NA,NA,25,50,9,19,3,7,11,18,29,13,6,1,20,21,62,FALSE,2008-02-23,San Diego,H
