player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
L. Mack,F,21,1,6,0,1,2,4,0,1,1,0,1,0,2,5,4,TRUE,2007-12-18,Tulsa,A
C. Coley,F,27,6,11,0,0,2,5,4,3,7,0,2,4,3,1,14,TRUE,2007-12-18,Tulsa,A
A. Wilderness,F,23,0,2,0,1,2,4,5,3,8,0,2,0,3,1,2,TRUE,2007-12-18,Tulsa,A
D. Harris,G,17,2,2,1,1,0,0,1,2,3,1,0,0,0,4,5,TRUE,2007-12-18,Tulsa,A
L. Goldwire,G,29,3,11,2,7,2,2,1,3,4,2,0,0,2,5,10,TRUE,2007-12-18,Tulsa,A
S. Phaler,F,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,FALSE,2007-12-18,Tulsa,A
P. Jones,C,12,1,7,0,0,0,1,3,1,4,0,0,0,1,2,2,FALSE,2007-12-18,Tulsa,A
G. Ngoundjo,C,8,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,FALSE,2007-12-18,Tulsa,A
M. Gerrity,G,19,3,9,0,1,1,2,0,3,3,2,1,0,1,4,7,FALSE,2007-12-18,Tulsa,A
I. Andersen,G,22,5,10,5,10,2,2,0,0,0,1,0,0,0,4,17,FALSE,2007-12-18,Tulsa,A
C. Dewhurst,G,19,1,2,0,0,0,0,2,0,2,3,2,0,1,1,2,FALSE,2007-12-18,Tulsa,A
TEAM,NA,NA,22,61,8,22,11,20,17,20,37,9,8,4,17,28,63,FALSE,2007-12-18,Tulsa,A
