player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
K. Wilson,F,30,5,10,3,5,4,4,1,5,6,1,0,1,2,1,17,TRUE,2006-03-18,Tennessee,A
P.J. CouisnardP,F,36,6,7,4,4,4,6,2,7,9,5,1,0,4,2,20,TRUE,2006-03-18,Tennessee,A
P. Miller,C,26,1,9,0,0,8,10,2,6,8,1,0,0,1,2,10,TRUE,2006-03-18,Tennessee,A
M. Braeuer,G,22,2,4,0,0,1,2,0,1,1,4,0,0,1,2,5,TRUE,2006-03-18,Tennessee,A
S. Ogirri,G,33,3,7,2,5,4,5,0,2,2,2,0,0,2,2,12,TRUE,2006-03-18,Tennessee,A
R. Martin,G,24,5,6,0,0,0,0,2,2,4,0,1,1,1,1,10,FALSE,2006-03-18,Tennessee,A
W. Preadom,G,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2006-03-18,Tennessee,A
K. Bradley,G,22,2,5,0,1,2,2,1,1,2,3,1,0,1,1,6,FALSE,2006-03-18,Tennessee,A
N. Rogers,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2006-03-18,Tennessee,A
TEAM,NA,NA,24,48,9,15,23,29,9,25,34,16,3,2,13,12,80,FALSE,2006-03-18,Tennessee,A
