player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Houpt,F,21,2,3,2,3,0,0,0,6,6,2,0,0,1,5,6,TRUE,2010-11-18,Missouri,A
K. PriceK,C,30,7,11,0,0,1,3,6,6,12,0,0,2,0,3,15,TRUE,2010-11-18,Missouri,A
C. Clark III,G,36,3,11,0,6,0,0,0,4,4,6,4,0,5,2,6,TRUE,2010-11-18,Missouri,A
T. Tyler,G,25,3,9,0,2,0,0,0,0,0,1,1,0,0,3,6,TRUE,2010-11-18,Missouri,A
M. Lander,G,35,7,11,3,4,7,8,0,1,1,0,0,0,6,2,24,TRUE,2010-11-18,Missouri,A
A. Niang,F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2010-11-18,Missouri,A
E. Okafor Jr.,F,16,1,6,0,0,0,0,2,4,6,0,0,0,1,4,2,FALSE,2010-11-18,Missouri,A
J. JohnsonJ,F,14,0,3,0,1,0,0,0,2,2,1,0,0,1,0,0,FALSE,2010-11-18,Missouri,A
D. Gebru,C,9,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,FALSE,2010-11-18,Missouri,A
B. Smith,G,10,1,3,0,2,0,0,0,2,2,0,0,0,1,0,2,FALSE,2010-11-18,Missouri,A
TEAM,NA,NA,24,57,5,18,8,11,10,28,38,10,5,2,16,20,61,FALSE,2010-11-18,Missouri,A
