date,game_id,home,away
2010-01-10,300100013,Cal Poly,UC Davis
2010-01-10,300100045,George Washington,Xavier
2010-01-10,300100056,Stetson,North Florida
2010-01-10,300100113,UMass,La Salle
2010-01-10,300100130,Michigan,Northwestern
2010-01-10,300100153,North Carolina,Virginia Tech
2010-01-10,300100227,Rhode Island,Temple
2010-01-10,300100282,Indiana State,Evansville
2010-01-10,300100399,Albany,Vermont
2010-01-10,300102172,Denver,Western Kentucky
2010-01-10,300102174,Detroit Mercy,Butler
2010-01-10,300102540,UC Santa Barbara,Pacific
2010-01-10,300102619,Stony Brook,New Hampshire
2010-01-10,300102633,Tennessee,Kansas
2010-01-10,300102750,Wright State,Valparaiso
2010-01-10,300110009,Arizona State,Washington State
2010-01-10,300110012,Arizona,Washington
2010-01-10,300110183,Syracuse,South Florida
2010-01-10,300110526,Florida Gulf Coast,Jacksonville
2010-01-10,300112483,Oregon,Oregon State
