player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Koch,F,33,0,4,0,4,3,4,0,4,4,1,1,2,3,3,3,TRUE,2012-12-08,George Mason,A
S. Tuttle,F,36,3,6,0,1,12,14,1,4,5,3,3,0,3,2,18,TRUE,2012-12-08,George Mason,A
A. James,G,38,6,13,1,3,6,8,1,3,4,0,2,0,2,2,19,TRUE,2012-12-08,George Mason,A
D. Mitchell,G,27,2,5,0,1,2,4,0,2,2,5,1,0,2,1,6,TRUE,2012-12-08,George Mason,A
M. Sonnen,G,38,7,14,7,10,0,0,1,1,2,1,2,0,1,3,21,TRUE,2012-12-08,George Mason,A
C. Rank,F,9,0,2,0,2,0,0,0,3,3,1,0,0,1,1,0,FALSE,2012-12-08,George Mason,A
N. Buss,F,12,3,5,0,1,0,0,1,1,2,1,0,0,2,3,6,FALSE,2012-12-08,George Mason,A
M. Martino,G,7,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,FALSE,2012-12-08,George Mason,A
M. Bohannon,G,25,3,4,3,4,0,0,1,1,2,2,0,0,0,1,9,FALSE,2012-12-08,George Mason,A
TEAM,NA,NA,24,53,11,26,23,30,6,21,27,14,9,2,15,18,82,FALSE,2012-12-08,George Mason,A
