player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
W. Hill,F,42,4,11,1,2,2,3,4,9,13,3,1,1,4,4,11,TRUE,2021-11-15,The Citadel,H
K. Stewart,G,32,2,4,1,3,0,0,2,4,6,1,2,0,1,3,5,TRUE,2021-11-15,The Citadel,H
R. Harrison,G,47,6,28,2,12,7,8,1,9,10,4,2,0,1,3,21,TRUE,2021-11-15,The Citadel,H
T. Reddish,G,26,5,9,1,1,3,4,1,1,2,1,0,0,0,5,14,TRUE,2021-11-15,The Citadel,H
B. Younger,G,19,2,5,2,4,0,0,0,0,0,0,0,1,2,2,6,TRUE,2021-11-15,The Citadel,H
T. Ard Jr.,F,6,0,2,0,0,0,0,1,1,2,0,0,0,2,2,0,FALSE,2021-11-15,The Citadel,H
O. McCormack,F,35,4,9,3,8,2,2,3,3,6,0,3,0,0,2,13,FALSE,2021-11-15,The Citadel,H
K. Thrash,F,35,1,10,0,5,0,0,1,1,2,0,1,0,0,1,2,FALSE,2021-11-15,The Citadel,H
Z. Graham,G,8,0,1,0,0,2,2,1,0,1,3,1,0,0,0,2,FALSE,2021-11-15,The Citadel,H
TEAM,NA,NA,24,79,10,35,16,19,18,29,47,12,10,2,10,22,74,FALSE,2021-11-15,The Citadel,H
