player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Standhardinger,F,32,7,10,1,1,0,1,4,4,8,3,1,0,2,1,15,TRUE,2013-01-04,CSU Fullerton,H
H. Brereton,F,14,1,4,0,1,0,0,0,1,1,3,0,0,1,0,2,TRUE,2013-01-04,CSU Fullerton,H
I. Fotu,F,35,13,16,0,0,3,4,5,4,9,0,0,0,0,0,29,TRUE,2013-01-04,CSU Fullerton,H
V. Joaquim,C,26,3,7,0,0,0,0,3,9,12,2,0,2,1,2,6,TRUE,2013-01-04,CSU Fullerton,H
M. Clair,G,23,2,6,1,5,2,2,1,0,1,3,1,0,5,1,7,TRUE,2013-01-04,CSU Fullerton,H
D. Rozitis,C,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,2013-01-04,CSU Fullerton,H
J. Tavita,G,17,1,3,1,3,0,0,0,0,0,6,0,0,5,3,3,FALSE,2013-01-04,CSU Fullerton,H
B. Spearman,G,23,5,9,1,2,4,5,0,2,2,1,2,0,2,3,15,FALSE,2013-01-04,CSU Fullerton,H
B. Jawato,G,16,3,5,2,3,3,8,0,0,0,0,0,0,3,1,11,FALSE,2013-01-04,CSU Fullerton,H
G. Jefferson,G,9,1,4,0,1,0,0,0,1,1,1,2,0,1,3,2,FALSE,2013-01-04,CSU Fullerton,H
TEAM,NA,NA,36,64,6,16,12,20,15,22,37,20,6,2,20,14,90,FALSE,2013-01-04,CSU Fullerton,H
