game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after
401089992,2018-12-29,Wyoming,Dixie State,1,1,20:00:00,2400,2400,PLAY,0,0,0,0,0.5,0.5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wyoming
401089992,2018-12-29,Wyoming,Dixie State,2,1,19:37:00,2377,2377,Hunter Thompson missed Three Point Jumper.,0,0,0,23,0.5,0.5,4,4,NA,NA,NA,Wyoming,missed,Hunter Thompson,NA,TRUE,FALSE,Wyoming,Dixie State
401089992,2018-12-29,Wyoming,Dixie State,3,1,19:37:00,2377,2377,Dason Youngblood Defensive Rebound.,0,0,0,0,0.5,0.5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wyoming,Dixie State
401089992,2018-12-29,Wyoming,Dixie State,4,1,19:27:00,2367,2367,Matt Conway missed Three Point Jumper.,0,0,0,10,0.5,0.5,4,4,NA,NA,NA,Dixie State,missed,Matt Conway,NA,TRUE,FALSE,Dixie State,Wyoming
401089992,2018-12-29,Wyoming,Dixie State,5,1,19:27:00,2367,2367,Hunter Thompson Defensive Rebound.,0,0,0,0,0.5,0.5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dixie State,Wyoming
401089992,2018-12-29,Wyoming,Dixie State,6,1,19:02:00,2342,2342,Justin James missed Three Point Jumper.,0,0,0,25,0.5,0.5,4,4,NA,NA,NA,Wyoming,missed,Justin James,NA,TRUE,FALSE,Wyoming,Wyoming
401089992,2018-12-29,Wyoming,Dixie State,7,1,19:02:00,2342,2342,Jordan Naughton Offensive Rebound.,0,0,0,0,0.5,0.5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wyoming,Wyoming
401089992,2018-12-29,Wyoming,Dixie State,8,1,18:48:00,2328,2328,Trace Young made Three Point Jumper. Assisted by A.J. Banks.,3,0,3,14,0.5681185865086849,0.5681185865086849,4,4,NA,NA,NA,Wyoming,made,Trace Young,AJ Banks,TRUE,FALSE,Wyoming,Dixie State
401089992,2018-12-29,Wyoming,Dixie State,9,1,18:29:00,2309,2309,Dason Youngblood missed Three Point Jumper.,3,0,3,19,0.5687393772072978,0.5687393772072978,4,4,NA,NA,NA,Dixie State,missed,Dason Youngblood,NA,TRUE,FALSE,Dixie State,Wyoming
401089992,2018-12-29,Wyoming,Dixie State,10,1,18:29:00,2309,2309,Hunter Thompson Defensive Rebound.,3,0,3,0,0.5687393772072978,0.5687393772072978,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dixie State,Wyoming
