game_id,away,home,away_rank,home_rank,away_score,home_score,date
401606990,Mississippi Valley State,Gonzaga,NA,10,40,78,2023-12-11
401597910,Gallaudet,Longwood,NA,NA,61,92,2023-12-11
401594016,Northern Colorado,Texas A&M-Commerce,NA,NA,99,101,2023-12-11
401602629,North Greenville,Gardner-Webb,NA,NA,60,79,2023-12-11
401599988,Jacksonville,South Carolina State,NA,NA,85,86,2023-12-11
401597375,Delaware,Robert Morris,NA,NA,73,69,2023-12-11
401591554,Mary Baldwin,Hampton,NA,NA,53,100,2023-12-11
401589364,Howard,Pennsylvania,NA,NA,68,78,2023-12-11
401587231,Columbia,Fairleigh Dickinson,NA,NA,87,83,2023-12-11
401577688,Yale,Quinnipiac,NA,NA,73,66,2023-12-11
401574613,Stonehill,New Hampshire,NA,NA,62,75,2023-12-11
401579105,Alabama A&M,Samford,NA,NA,91,118,2023-12-11
401598011,Jarvis Christian,Texas State,NA,NA,58,107,2023-12-11
401591576,Utah Tech,Cal State Northridge,NA,NA,75,80,2023-12-11
401579038,New Orleans,San Francisco,NA,NA,72,85,2023-12-11
