player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Ogbe,F,27,10,13,1,1,2,3,1,6,7,1,0,1,2,3,23,TRUE,2013-02-21,UT Martin,H
A. Morse,F,18,2,3,0,0,1,2,2,6,8,0,0,1,2,3,5,TRUE,2013-02-21,UT Martin,H
J. McKay,G,33,5,6,1,1,0,0,1,0,1,0,2,0,0,3,11,TRUE,2013-02-21,UT Martin,H
J. Dillard,G,34,3,9,2,7,13,14,0,2,2,4,2,0,1,1,21,TRUE,2013-02-21,UT Martin,H
J. Samarrippas,G,34,4,12,2,7,4,5,2,1,3,9,1,0,1,0,14,TRUE,2013-02-21,UT Martin,H
R. RigginsR,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2013-02-21,UT Martin,H
T. BarnesT,C,17,1,2,0,0,0,0,2,5,7,0,0,0,2,3,2,FALSE,2013-02-21,UT Martin,H
M. Hill,G,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,2013-02-21,UT Martin,H
M. Marseille,G,13,1,3,1,2,1,2,0,3,3,0,0,0,1,1,4,FALSE,2013-02-21,UT Martin,H
L. Johnson,G,13,1,3,1,3,0,0,0,1,1,2,0,0,3,1,3,FALSE,2013-02-21,UT Martin,H
A. Diressa,G,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,FALSE,2013-02-21,UT Martin,H
TEAM,NA,NA,27,51,8,21,21,26,8,25,33,16,5,2,13,19,83,FALSE,2013-02-21,UT Martin,H
