game_id,date,opponent,location,team_score,opp_score,record
400597833,2014-11-14,Charleston,H,40,75,0-1 (0-0)
400589082,2014-11-19,Appalachian State,H,84,65,1-1 (0-0)
400589087,2014-11-22,UC Davis,H,55,58,1-2 (0-0)
400587795,2014-11-26,Duke,A,54,93,1-3 (0-0)
400589106,2014-12-01,Liberty,A,52,66,1-4 (0-0)
400589116,2014-12-06,Samford,H,74,64,2-4 (1-0)
400585732,2014-12-09,TCU,A,69,80,2-5 (1-0)
400589124,2014-12-13,Gardner-Webb,A,68,74,2-6 (1-0)
400588695,2014-12-19,Florida Gulf Coast,A,78,83,2-7 (1-0)
400589140,2014-12-22,Minnesota,A,76,86,2-8 (1-0)
400589147,2014-12-30,St. Andrews,H,72,35,3-8 (1-0)
400589152,2015-01-03,Chattanooga,A,60,72,3-9 (1-1)
400589160,2015-01-05,Western Carolina,A,53,72,3-10 (1-2)
400589164,2015-01-08,UNC Greensboro,H,71,64,4-10 (2-2)
400589167,2015-01-10,VMI,H,73,83,4-11 (2-3)
400589173,2015-01-15,Mercer,A,64,67,4-12 (2-4)
400589176,2015-01-17,The Citadel,A,74,62,5-12 (3-4)
400589184,2015-01-22,Wofford,A,49,74,5-13 (3-5)
400589189,2015-01-24,Allen,H,82,46,6-13 (3-5)
400589190,2015-01-29,East Tennessee State,H,59,55,7-13 (4-5)
400589196,2015-01-31,Samford,A,58,68,7-14 (4-6)
400589201,2015-02-05,Chattanooga,H,71,74,7-15 (4-7)
400589205,2015-02-07,Mercer,H,68,74,7-16 (4-8)
400589211,2015-02-12,VMI,A,59,93,7-17 (4-9)
400589215,2015-02-14,East Tennessee State,A,59,66,7-18 (4-10)
400589220,2015-02-19,The Citadel,H,56,62,7-19 (4-11)
400589226,2015-02-22,UNC Greensboro,A,49,84,7-20 (4-12)
400589228,2015-02-26,Western Carolina,H,53,49,8-20 (5-12)
400589233,2015-02-28,Wofford,H,60,62,8-21 (5-13)
400765271,2015-03-06,The Citadel,N,73,56,9-21 (5-13)
400766610,2015-03-07,Chattanooga,N,69,67,10-21 (5-13)
400766881,2015-03-08,Mercer,N,52,49,11-21 (5-13)
400767077,2015-03-09,Wofford,N,64,67,11-22 (5-13)
