game_id,date,opponent,location,team_score,opp_score,record
400587747,2014-11-14,Presbyterian,H,113,44,1-0 (0-0)
400586117,2014-11-15,Fairfield,H,109,59,2-0 (0-0)
400587768,2014-11-18,Michigan State,N,81,71,3-0 (0-0)
400586682,2014-11-21,Temple,N,74,54,4-0 (0-0)
400608268,2014-11-22,Stanford,N,70,59,5-0 (0-0)
400587795,2014-11-26,Furman,H,93,54,6-0 (0-0)
400587070,2014-11-30,Army,H,93,73,7-0 (0-0)
400587822,2014-12-03,Wisconsin,A,80,70,8-0 (0-0)
400587849,2014-12-15,Elon,H,75,62,9-0 (0-0)
400586736,2014-12-18,UConn,N,66,56,10-0 (0-0)
400587472,2014-12-29,Toledo,H,86,69,11-0 (0-0)
400587889,2014-12-31,Wofford,H,84,55,12-0 (0-0)
400587897,2015-01-03,Boston College,H,85,62,13-0 (1-0)
400587906,2015-01-07,Wake Forest,A,73,65,14-0 (2-0)
400587912,2015-01-11,NC State,A,75,87,14-1 (2-1)
400587917,2015-01-13,Miami,H,74,90,14-2 (2-2)
400587922,2015-01-17,Louisville,A,63,52,15-2 (3-2)
400587929,2015-01-19,Pittsburgh,H,79,65,16-2 (4-2)
400587943,2015-01-25,St. John's,A,77,68,17-2 (4-2)
400587947,2015-01-28,Notre Dame,A,73,77,17-3 (4-3)
400587955,2015-01-31,Virginia,A,69,63,18-3 (5-3)
400587963,2015-02-04,Georgia Tech,H,72,66,19-3 (6-3)
400587967,2015-02-07,Notre Dame,H,90,60,20-3 (7-3)
400587973,2015-02-09,Florida State,A,73,70,21-3 (8-3)
400599487,2015-02-14,Syracuse,A,80,72,22-3 (9-3)
400587989,2015-02-18,North Carolina,H,92,90,23-3 (10-3)
400587993,2015-02-21,Clemson,H,78,56,24-3 (11-3)
400588002,2015-02-25,Virginia Tech,A,91,86,25-3 (12-3)
400588009,2015-02-28,Syracuse,H,73,54,26-3 (13-3)
400588017,2015-03-04,Wake Forest,H,94,51,27-3 (14-3)
400588022,2015-03-07,North Carolina,A,84,77,28-3 (15-3)
400768420,2015-03-12,NC State,N,77,53,29-3 (15-3)
400784978,2015-03-13,Notre Dame,N,64,74,29-4 (15-3)
400785351,2015-03-20,Robert Morris,N,85,56,30-4 (15-3)
400786330,2015-03-22,San Diego State,N,68,49,31-4 (15-3)
400786476,2015-03-27,Utah,N,63,57,32-4 (15-3)
400787701,2015-03-29,Gonzaga,N,66,52,33-4 (15-3)
400787887,2015-04-04,Michigan State,N,81,61,34-4 (15-3)
400788981,2015-04-06,Wisconsin,N,68,63,35-4 (15-3)
