game_id,date,opponent,location,team_score,opp_score,record
400591340,2014-11-14,Huston-Tillotson,H,92,74,1-0 (0-0)
400590727,2014-11-17,UT Rio Grande Valley,H,62,63,1-1 (0-0)
400591361,2014-11-22,Texas State,H,80,67,2-1 (0-0)
400586322,2014-11-25,Loyola Chicago,H,57,71,2-2 (0-0)
400585928,2014-11-30,Southern Utah,H,92,93,2-3 (0-0)
400585937,2014-12-03,Northern Arizona,A,88,83,3-3 (0-0)
400591385,2014-12-06,Washington State,A,71,91,3-4 (0-0)
400591393,2014-12-15,Texas A&M-CC,A,73,60,4-4 (0-0)
400585756,2014-12-20,TCU,A,57,88,4-5 (0-0)
400591422,2014-12-30,Cameron,H,79,68,5-5 (0-0)
400591424,2015-01-02,Rice,A,52,67,5-6 (0-1)
400591430,2015-01-04,North Texas,A,71,61,6-6 (1-1)
400591437,2015-01-08,Southern Miss,H,77,57,7-6 (2-1)
400591441,2015-01-10,Louisiana Tech,H,72,84,7-7 (2-2)
400591445,2015-01-12,UT Rio Grande Valley,A,68,43,8-7 (2-2)
400591458,2015-01-17,UTEP,H,55,73,8-8 (2-3)
400591460,2015-01-22,Marshall,A,82,68,9-8 (3-3)
400591471,2015-01-24,Western Kentucky,A,74,83,9-9 (3-4)
400591476,2015-01-29,Middle Tennessee,H,69,58,10-9 (4-4)
400591484,2015-01-31,UAB,H,57,65,10-10 (4-5)
400591485,2015-02-05,Florida International,A,74,63,11-10 (5-5)
400591493,2015-02-07,Florida Atlantic,A,74,59,12-10 (6-5)
400591503,2015-02-12,Old Dominion,H,72,67,13-10 (7-5)
400591504,2015-02-14,Charlotte,H,81,89,13-11 (7-6)
400591522,2015-02-21,UTEP,A,62,69,13-12 (7-7)
400591529,2015-02-26,Southern Miss,A,66,70,13-13 (7-8)
400591533,2015-02-28,Louisiana Tech,A,66,76,13-14 (7-9)
400591543,2015-03-05,Rice,H,74,76,13-15 (7-10)
400591548,2015-03-07,North Texas,H,69,68,14-15 (8-10)
400766873,2015-03-11,Florida International,N,54,57,14-16 (8-10)
