player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
V. Lee,F,29,4,5,0,0,4,4,1,3,4,1,0,0,0,0,12,TRUE,2021-11-11,San Jos̩ State,A
E.J. Anosike,F,24,6,8,0,0,2,3,4,2,6,0,0,1,0,4,14,TRUE,2021-11-11,San Jos̩ State,A
T. San Antonio,G,26,0,3,0,1,0,0,0,5,5,0,0,0,2,2,0,TRUE,2021-11-11,San Jos̩ State,A
T. Maddox Jr.,G,31,5,14,1,5,0,0,0,2,2,5,0,0,0,1,11,TRUE,2021-11-11,San Jos̩ State,A
D. Milstead,G,30,5,7,2,2,0,1,0,0,0,4,2,0,3,3,12,TRUE,2021-11-11,San Jos̩ State,A
L. Laku,F,5,0,1,0,0,1,2,1,0,1,0,0,0,0,0,1,FALSE,2021-11-11,San Jos̩ State,A
D. Maddox Jr.,G,25,3,5,0,1,3,3,0,5,5,2,3,0,3,2,9,FALSE,2021-11-11,San Jos̩ State,A
L. Spivey,G,4,0,1,0,1,0,0,0,0,0,0,1,0,2,1,0,FALSE,2021-11-11,San Jos̩ State,A
L. Wrightsell Jr.,G,26,4,7,1,2,8,8,0,2,2,2,0,0,2,3,17,FALSE,2021-11-11,San Jos̩ State,A
TEAM,NA,NA,27,51,4,12,18,21,7,21,28,14,6,1,12,16,76,FALSE,2021-11-11,San Jos̩ State,A
