player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Ruffin,F,27,3,4,0,0,1,2,3,3,6,1,1,0,1,5,7,TRUE,2013-11-29,Alabama,N
R. Williams,F,30,3,4,0,0,1,3,3,1,4,1,1,3,2,5,7,TRUE,2013-11-29,Alabama,N
C. Fouch,G,54,7,21,1,12,4,6,1,4,5,3,2,0,2,4,19,TRUE,2013-11-29,Alabama,N
F. Massenat,G,39,5,9,1,3,6,6,0,1,1,4,0,0,2,5,17,TRUE,2013-11-29,Alabama,N
T. Allen,G,53,7,20,0,2,2,2,1,5,6,4,1,0,1,3,16,TRUE,2013-11-29,Alabama,N
G. Pantovic,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2013-11-29,Alabama,N
M. Bah,F,7,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,FALSE,2013-11-29,Alabama,N
K. Abif,F,46,3,7,0,0,9,10,8,3,11,1,0,0,3,5,15,FALSE,2013-11-29,Alabama,N
M. Canady,G,19,0,1,0,0,2,2,0,4,4,1,1,0,3,2,2,FALSE,2013-11-29,Alabama,N
TEAM,NA,NA,29,67,2,17,25,31,18,25,43,15,6,3,14,29,85,FALSE,2013-11-29,Alabama,N
