game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,action_team,home_score,away_score,score_diff,play_length,scoring_play,foul,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,total_line,referees,arena_location,arena,capacity,attendance,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,wrong_time
401490547,2022-11-30,Army,US Merchant Marine Academy,1,1,19:47,2387,2387,Coleton Benson missed Three Point Jumper.,home,0,0,0,0,FALSE,FALSE,0.5,0.5,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,Army,missed,Coleton Benson,NA,TRUE,FALSE,Army,US Merchant Marine Academy,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,2,1,19:47,2387,2387,Drew Zalescik Defensive Rebound.,away,0,0,0,0,FALSE,FALSE,0.5,0.5,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,NA,NA,NA,NA,NA,NA,Army,US Merchant Marine Academy,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,3,1,19:47,2387,2387,Bryce Bristow Block.,away,0,0,0,0,FALSE,FALSE,0.5,0.5,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,NA,NA,NA,NA,NA,NA,Army,US Merchant Marine Academy,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,4,1,19:24,2364,2364,Drew Zalescik missed Three Point Jumper.,away,0,0,0,23,FALSE,FALSE,0.5,0.5,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,US Merchant Marine Academy,missed,Drew Zalescik,NA,TRUE,FALSE,US Merchant Marine Academy,Army,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,5,1,19:22,2362,2362,Charlie Peterson Defensive Rebound.,home,0,0,0,2,FALSE,FALSE,0.5,0.5,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,NA,NA,NA,NA,NA,NA,US Merchant Marine Academy,Army,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,6,1,19:17,2357,2357,Foul on Isaac Vencel.,away,0,0,0,5,FALSE,TRUE,0.5,0.5,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,NA,NA,NA,NA,NA,NA,Army,Army,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,7,1,19:14,2354,2354,Coleton Benson Turnover.,home,0,0,0,3,FALSE,FALSE,0.5,0.5,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,NA,NA,NA,NA,NA,NA,Army,US Merchant Marine Academy,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,8,1,19:14,2354,2354,Isaac Vencel Steal.,away,0,0,0,0,FALSE,FALSE,0.5,0.5,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,NA,NA,NA,NA,NA,NA,Army,US Merchant Marine Academy,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,9,1,19:09,2349,2349,DeMarcus Spivey missed Three Point Jumper.,away,0,0,0,5,FALSE,FALSE,0.5,0.5,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,US Merchant Marine Academy,missed,DeMarcus Spivey,NA,TRUE,FALSE,US Merchant Marine Academy,Army,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,10,1,19:06,2346,2346,Ethan Roberts Defensive Rebound.,home,0,0,0,3,FALSE,FALSE,0.5,0.5,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,NA,NA,NA,NA,NA,NA,US Merchant Marine Academy,Army,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,11,1,18:39,2319,2319,Jared Cross made Three Point Jumper. Assisted by Jalen Rucker.,home,3,0,3,27,TRUE,FALSE,0.568411910727213,0.568411910727213,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,Army,made,Jared Cross,Jalen Rucker,TRUE,FALSE,Army,US Merchant Marine Academy,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,12,1,18:15,2295,2295,Bryce Bristow made Three Point Jumper. Assisted by Brandon Bomboy.,away,3,3,0,24,TRUE,FALSE,0.5,0.5,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,US Merchant Marine Academy,made,Bryce Bristow,Brandon Bomboy,TRUE,FALSE,US Merchant Marine Academy,Army,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,13,1,18:06,2286,2286,Ethan Roberts missed Three Point Jumper.,home,3,3,0,9,FALSE,FALSE,0.5,0.5,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,Army,missed,Ethan Roberts,NA,TRUE,FALSE,Army,US Merchant Marine Academy,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,14,1,18:00,2280,2280,Army Deadball Team Rebound.,home,3,3,0,6,FALSE,FALSE,0.5,0.5,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,NA,NA,NA,NA,NA,NA,Army,Army,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,15,1,17:47,2267,2267,Charlie Peterson Turnover.,home,3,3,0,13,FALSE,FALSE,0.5,0.5,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,NA,NA,NA,NA,NA,NA,Army,US Merchant Marine Academy,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,16,1,17:47,2267,2267,Bryce Bristow Steal.,away,3,3,0,0,FALSE,FALSE,0.5,0.5,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,NA,NA,NA,NA,NA,NA,Army,US Merchant Marine Academy,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,17,1,17:37,2257,2257,Bryce Bristow Turnover.,away,3,3,0,10,FALSE,FALSE,0.5,0.5,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,NA,NA,NA,NA,NA,NA,US Merchant Marine Academy,Army,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,18,1,17:37,2257,2257,Jalen Rucker Steal.,home,3,3,0,0,FALSE,FALSE,0.5,0.5,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,NA,NA,NA,NA,NA,NA,US Merchant Marine Academy,Army,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,19,1,17:33,2253,2253,Jalen Rucker made Layup.,home,5,3,2,4,TRUE,FALSE,0.5472417311522229,0.5472417311522229,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,Army,made,Jalen Rucker,NA,FALSE,FALSE,Army,US Merchant Marine Academy,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,20,1,16:54,2214,2214,Isaac Vencel missed Jumper.,away,5,3,2,39,FALSE,FALSE,0.5481298438615707,0.5481298438615707,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,US Merchant Marine Academy,missed,Isaac Vencel,NA,FALSE,FALSE,US Merchant Marine Academy,Army,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,21,1,16:51,2211,2211,Jalen Rucker Defensive Rebound.,home,5,3,2,3,FALSE,FALSE,0.5481985600824828,0.5481985600824828,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,NA,NA,NA,NA,NA,NA,US Merchant Marine Academy,Army,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,22,1,16:47,2207,2207,Foul on Drew Zalescik.,away,5,3,2,4,FALSE,TRUE,0.548290259298426,0.548290259298426,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,NA,NA,NA,NA,NA,NA,Army,Army,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,23,1,16:38,2198,2198,Abe Johnson made Layup.,home,7,3,4,9,TRUE,FALSE,0.5960897878572667,0.5960897878572667,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,Army,made,Abe Johnson,NA,FALSE,FALSE,Army,US Merchant Marine Academy,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,24,1,16:22,2182,2182,Bryce Bristow missed Three Point Jumper.,away,7,3,4,16,FALSE,FALSE,0.5968057573899013,0.5968057573899013,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,US Merchant Marine Academy,missed,Bryce Bristow,NA,TRUE,FALSE,US Merchant Marine Academy,Army,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,25,1,16:19,2179,2179,Abe Johnson Defensive Rebound.,home,7,3,4,3,FALSE,FALSE,0.5969402036873175,0.5969402036873175,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,NA,NA,NA,NA,NA,NA,US Merchant Marine Academy,Army,FALSE
401490547,2022-11-30,Army,US Merchant Marine Academy,26,1,16:16,2176,2176,Coleton Benson missed Three Point Jumper.,home,7,3,4,3,FALSE,FALSE,0.5970747069730985,0.5970747069730985,4,4,NA,NA,Jeff  Fox/Craig Lastres/Jim McMahon,"West Point, NY",Christl Arena,5043,482,NA,NA,Army,missed,Coleton Benson,NA,TRUE,FALSE,Army,Army,FALSE
