player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
K. Henry,F,29,4,6,1,3,1,1,5,1,6,1,0,0,5,3,10,TRUE,2021-02-20,Tennessee State,A
B. Huffman,C,29,6,8,0,0,2,7,1,8,9,1,0,3,1,2,14,TRUE,2021-02-20,Tennessee State,A
J. Pal,G,31,5,8,1,2,3,6,2,4,6,2,2,0,1,0,14,TRUE,2021-02-20,Tennessee State,A
J. Finch,G,35,6,11,3,5,3,6,0,0,0,5,0,1,1,2,18,TRUE,2021-02-20,Tennessee State,A
D. Adams,G,40,6,15,1,5,6,6,0,3,3,1,1,0,4,4,19,TRUE,2021-02-20,Tennessee State,A
M. Brigham Jr.,F,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,2021-02-20,Tennessee State,A
M. Roub,F,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2021-02-20,Tennessee State,A
J. Perdue,F,5,0,1,0,0,0,2,1,1,2,1,0,0,1,0,0,FALSE,2021-02-20,Tennessee State,A
A. Ngumezi,F,12,1,4,0,2,0,0,1,1,2,1,0,0,0,4,2,FALSE,2021-02-20,Tennessee State,A
J. Platt,G,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,FALSE,2021-02-20,Tennessee State,A
S. Henderson,G,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2021-02-20,Tennessee State,A
D. King,G,12,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,FALSE,2021-02-20,Tennessee State,A
TEAM,NA,NA,28,53,6,17,15,28,12,21,33,12,4,4,17,17,77,FALSE,2021-02-20,Tennessee State,A
