player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Rostov,F,26,3,6,1,3,1,2,1,4,5,0,0,0,3,5,8,TRUE,2014-01-18,Arkansas State,H
G. Fant,F,45,11,18,0,0,5,10,7,7,14,0,0,1,3,3,27,TRUE,2014-01-18,Arkansas State,H
T.J. Price,G,42,7,17,3,10,2,2,2,6,8,1,1,0,3,2,19,TRUE,2014-01-18,Arkansas State,H
C. Harrison-Docks,G,38,4,11,3,8,2,2,0,5,5,4,2,0,3,2,13,TRUE,2014-01-18,Arkansas State,H
C. Dickerson,G,21,0,3,0,2,0,0,0,0,0,1,0,0,1,1,0,TRUE,2014-01-18,Arkansas State,H
O. Akamune,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,FALSE,2014-01-18,Arkansas State,H
A. Adeoye,F,26,1,3,0,0,1,2,2,7,9,2,1,2,1,1,3,FALSE,2014-01-18,Arkansas State,H
K. Kaspar,G,13,2,4,1,3,0,0,1,0,1,2,0,0,0,0,5,FALSE,2014-01-18,Arkansas State,H
B. Harris,G,12,0,4,0,3,0,0,0,1,1,0,1,0,0,0,0,FALSE,2014-01-18,Arkansas State,H
T. Jackson,G,26,3,9,1,2,0,2,2,2,4,2,0,0,0,4,7,FALSE,2014-01-18,Arkansas State,H
TEAM,NA,NA,31,75,9,31,11,20,19,32,51,12,5,3,14,20,82,FALSE,2014-01-18,Arkansas State,H
