player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
S. Angounou,F,15,0,5,0,0,0,1,1,4,5,1,2,0,1,3,0,TRUE,2005-03-05,Arizona,H
I. DioguI,C,36,8,13,2,3,7,8,4,1,5,0,1,2,2,4,25,TRUE,2005-03-05,Arizona,H
S. Moore,G,31,6,14,3,9,1,5,3,1,4,3,2,0,1,2,16,TRUE,2005-03-05,Arizona,H
J. Braxton,G,31,4,6,0,0,1,1,4,5,9,7,0,1,1,2,9,TRUE,2005-03-05,Arizona,H
K. Kruger,G,34,2,14,2,11,2,2,0,5,5,3,3,0,1,0,8,TRUE,2005-03-05,Arizona,H
A. Morill,F,17,3,4,0,0,0,1,3,3,6,0,1,0,3,1,6,FALSE,2005-03-05,Arizona,H
W. Fameni,F,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2005-03-05,Arizona,H
B. KruegerB,F,17,1,5,0,3,0,0,0,0,0,0,0,0,0,2,2,FALSE,2005-03-05,Arizona,H
C. Austin,C,10,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,FALSE,2005-03-05,Arizona,H
T. Jackson,G,7,0,1,0,0,2,2,0,1,1,0,1,0,1,1,2,FALSE,2005-03-05,Arizona,H
TEAM,NA,NA,24,64,7,26,13,20,17,21,38,14,10,3,12,17,68,FALSE,2005-03-05,Arizona,H
