player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
L. Lucas,F,24,3,3,0,0,0,0,2,3,5,0,0,0,0,2,6,TRUE,2015-03-14,Iowa State,N
P. Ellis,F,30,2,10,1,2,2,2,2,7,9,1,0,0,2,3,7,TRUE,2015-03-14,Iowa State,N
F. Mason III,G,36,2,11,1,3,8,9,0,4,4,4,0,0,1,1,13,TRUE,2015-03-14,Iowa State,N
W. Selden,G,35,8,12,1,2,8,8,1,4,5,0,0,0,2,5,25,TRUE,2015-03-14,Iowa State,N
K. Oubre Jr.,G,17,1,3,0,1,1,1,0,2,2,0,0,0,3,2,3,TRUE,2015-03-14,Iowa State,N
J. Traylor,F,10,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,FALSE,2015-03-14,Iowa State,N
H. Mickelson,F,8,1,3,0,0,0,0,1,1,2,0,0,1,1,3,2,FALSE,2015-03-14,Iowa State,N
B. Greene,G,16,1,4,1,3,0,0,0,0,0,1,2,0,3,1,3,FALSE,2015-03-14,Iowa State,N
D. Graham,G,24,2,6,1,1,2,3,0,3,3,4,0,0,1,2,7,FALSE,2015-03-14,Iowa State,N
TEAM,NA,NA,20,53,5,12,21,23,7,27,34,10,2,1,13,19,66,FALSE,2015-03-14,Iowa State,N
