player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
B. Planutis,F,24,1,3,1,2,4,4,0,3,3,0,2,0,3,2,7,TRUE,2021-01-23,Green Bay,A
D. Carl,F,17,3,6,0,0,2,3,1,4,5,0,0,1,2,2,8,TRUE,2021-01-23,Green Bay,A
D. Billups,G,28,4,10,0,4,0,2,1,4,5,1,1,0,1,2,8,TRUE,2021-01-23,Green Bay,A
J. Godfrey,G,27,4,8,2,3,5,5,0,3,3,2,0,0,2,0,15,TRUE,2021-01-23,Green Bay,A
J. Pipkins,G,28,6,11,1,2,3,5,2,1,3,4,0,0,1,2,16,TRUE,2021-01-23,Green Bay,A
J. DeJurnett,F,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2021-01-23,Green Bay,A
C. Benford,F,10,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,FALSE,2021-01-23,Green Bay,A
R. Kpedi,F,9,1,1,0,0,3,4,3,0,3,0,0,1,0,0,5,FALSE,2021-01-23,Green Bay,A
D. Horton,G,20,0,6,0,3,1,2,0,2,2,1,1,0,0,2,1,FALSE,2021-01-23,Green Bay,A
B. Waterman,G,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,FALSE,2021-01-23,Green Bay,A
J. Walker,G,19,0,3,0,2,0,0,1,1,2,2,0,0,1,5,0,FALSE,2021-01-23,Green Bay,A
D. Black,G,10,2,2,0,0,3,3,0,1,1,0,0,0,1,2,7,FALSE,2021-01-23,Green Bay,A
TEAM,NA,NA,23,52,5,17,21,28,10,19,29,10,5,2,13,19,72,FALSE,2021-01-23,Green Bay,A
