player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
B. Planutis,F,39,6,10,3,6,2,2,1,1,2,1,2,0,3,3,17,TRUE,2021-03-02,Cleveland State,A
D. Carl,F,4,1,1,0,0,0,0,0,1,1,0,1,0,1,5,2,TRUE,2021-03-02,Cleveland State,A
D. Billups,G,38,4,10,3,8,0,0,0,3,3,3,0,2,1,3,11,TRUE,2021-03-02,Cleveland State,A
J. Godfrey,G,54,8,21,3,10,4,7,0,5,5,12,4,0,2,2,23,TRUE,2021-03-02,Cleveland State,A
J. Pipkins,G,49,7,13,3,5,2,3,1,4,5,1,1,1,3,1,19,TRUE,2021-03-02,Cleveland State,A
J. DeJurnett,F,22,2,3,0,0,0,3,2,2,4,0,0,3,0,1,4,FALSE,2021-03-02,Cleveland State,A
R. Kpedi,F,28,3,4,0,0,2,2,4,5,9,0,0,2,0,2,8,FALSE,2021-03-02,Cleveland State,A
D. Horton,G,32,6,10,3,6,0,0,1,2,3,3,1,0,2,2,15,FALSE,2021-03-02,Cleveland State,A
J. Walker,G,9,1,4,1,1,2,2,2,1,3,0,0,0,0,0,5,FALSE,2021-03-02,Cleveland State,A
TEAM,NA,NA,38,76,16,36,12,19,11,25,36,20,9,8,13,19,104,FALSE,2021-03-02,Cleveland State,A
