game_id,date,opponent,location,team_score,opp_score,record
401170097,2019-11-05,Fordham,A,59,68,0-1 (0-0)
401172815,2019-11-09,Lafayette,H,73,72,1-1 (0-0)
401171488,2019-11-14,Longwood,A,77,86,1-2 (0-0)
401168615,2019-11-16,NC State,A,64,95,1-3 (0-0)
401176430,2019-11-21,Medgar Evers,H,122,58,2-3 (0-0)
401174728,2019-11-26,Little Rock,A,56,67,2-4 (0-0)
401172090,2019-11-30,Saint Peter's,A,59,67,2-5 (0-0)
401170865,2019-12-05,Hartford,A,84,78,3-5 (0-0)
401170935,2019-12-07,UMass Lowell,A,63,94,3-6 (0-0)
401171528,2019-12-10,Presbyterian,H,64,63,4-6 (0-0)
401170413,2019-12-14,NJIT,H,73,71,5-6 (0-0)
401175711,2019-12-22,Delaware State,H,81,62,6-6 (0-0)
401176439,2020-01-02,Fairleigh Dickinson,H,79,63,7-6 (1-0)
401176449,2020-01-09,Robert Morris,A,52,78,7-7 (1-1)
401176454,2020-01-11,St. Francis PA,A,80,81,7-8 (1-2)
401176457,2020-01-15,Long Island University,H,66,69,7-9 (1-3)
401176461,2020-01-18,Wagner,A,69,64,8-9 (2-3)
401176465,2020-01-20,Mt. St. Mary's,A,39,59,8-10 (2-4)
401176470,2020-01-23,Robert Morris,H,78,57,9-10 (3-4)
401176474,2020-01-25,St. Francis PA,H,86,79,10-10 (4-4)
401176477,2020-01-30,Merrimack,A,50,61,10-11 (4-5)
401176482,2020-02-01,Sacred Heart,H,76,83,10-12 (4-6)
401176103,2020-02-06,Bryant,A,60,73,10-13 (4-7)
401176488,2020-02-08,Mt. St. Mary's,H,70,67,11-13 (5-7)
401176493,2020-02-13,Merrimack,H,50,60,11-14 (5-8)
401176500,2020-02-18,Long Island University,A,87,77,12-14 (6-8)
401176108,2020-02-21,Bryant,H,74,82,12-15 (6-9)
401176510,2020-02-23,Wagner,H,71,75,12-16 (6-10)
401176514,2020-02-27,Sacred Heart,A,63,73,12-17 (6-11)
401176515,2020-02-29,Central Connecticut,A,85,79,13-17 (7-11)
401210960,2020-03-04,Robert Morris,A,58,59,13-18 (7-11)
