game_id,date,opponent,location,team_score,opp_score,record
401171954,2019-11-05,Bucknell,H,64,68,0-1 (0-0)
401170109,2019-11-09,UMass,H,60,62,0-2 (0-0)
401171955,2019-11-12,Holy Cross,A,68,63,1-2 (0-0)
401171956,2019-11-17,Loyola MD,A,75,84,1-3 (0-0)
401166079,2019-11-19,Maryland,A,55,74,1-4 (0-0)
401170602,2019-11-28,USC,N,47,54,1-5 (0-0)
401182564,2019-11-29,Davidson,N,56,67,1-6 (0-0)
401182565,2019-12-01,Texas A&M,N,67,62,2-6 (0-0)
401171957,2019-12-08,William & Mary,H,58,62,2-7 (0-0)
401171958,2019-12-21,Oakland,A,61,59,3-7 (0-0)
401171959,2019-12-28,Wagner,A,66,54,4-7 (0-0)
401171960,2020-01-03,Niagara,A,66,75,4-8 (0-1)
401171936,2020-01-05,Canisius,A,46,42,5-8 (1-1)
401171961,2020-01-08,Marist,H,58,70,5-9 (1-2)
401171962,2020-01-10,Manhattan,H,68,60,6-9 (2-2)
401171963,2020-01-15,Saint Peter's,H,61,51,7-9 (3-2)
401171964,2020-01-17,Iona,A,57,64,7-10 (3-3)
401171965,2020-01-24,Quinnipiac,A,NA,NA,
401171942,2020-01-26,Canisius,H,NA,NA,
401171966,2020-01-31,Rider,A,NA,NA,
401171967,2020-02-04,Monmouth,H,NA,NA,
401171968,2020-02-07,Siena,A,NA,NA,
401171969,2020-02-09,Iona,H,NA,NA,
401171970,2020-02-14,Marist,A,NA,NA,
401171971,2020-02-16,Saint Peter's,A,NA,NA,
401171972,2020-02-21,Niagara,H,NA,NA,
401171973,2020-02-23,Siena,H,NA,NA,
401171974,2020-02-28,Quinnipiac,H,NA,NA,
401171975,2020-03-01,Rider,H,NA,NA,
401171976,2020-03-04,Monmouth,A,NA,NA,
401171977,2020-03-06,Manhattan,A,NA,NA,
