game_id,date,opponent,location,team_score,opp_score,record
401172553,2019-11-05,Malone University,H,81,64,1-0 (0-0)
401169600,2019-11-08,West Virginia,A,84,94,1-1 (0-0)
401172573,2019-11-15,North Carolina Central,H,57,47,2-1 (0-0)
401172582,2019-11-18,South Carolina Upstate,H,76,45,3-1 (0-0)
401172589,2019-11-21,Youngstown St,H,82,60,4-1 (0-0)
401168213,2019-11-24,Louisville,A,76,82,4-2 (0-0)
401172600,2019-11-29,Merrimack,H,64,47,5-2 (0-0)
401172607,2019-12-04,Marshall,A,85,73,6-2 (0-0)
401172615,2019-12-08,Southern,H,72,57,7-2 (0-0)
401172617,2019-12-15,Concord College,H,100,50,8-2 (0-0)
401170037,2019-12-20,Tulane,N,62,61,9-2 (0-0)
401197796,2019-12-21,Liberty,N,67,80,9-3 (0-0)
401170207,2019-12-30,UMass,H,85,79,10-3 (0-0)
401172631,2020-01-04,Eastern Michigan,A,69,45,11-3 (1-0)
401172634,2020-01-07,Western Michigan,H,84,69,12-3 (2-0)
401172640,2020-01-10,Ball State,H,75,60,13-3 (3-0)
401172645,2020-01-14,Northern Illinois,A,72,49,14-3 (4-0)
401172651,2020-01-18,Toledo,H,89,99,14-4 (4-1)
401172733,2020-01-21,Miami OH,A,81,60,15-4 (5-1)
401172662,2020-01-25,Ohio,A,88,86,16-4 (6-1)
401172665,2020-01-28,Buffalo,H,74,77,16-5 (6-2)
401172669,2020-01-31,Kent State,A,67,68,16-6 (6-3)
401172680,2020-02-08,Eastern Michigan,H,59,58,17-6 (7-3)
401172685,2020-02-11,Bowling Green,H,74,59,18-6 (8-3)
401172690,2020-02-14,Central Michigan,A,80,67,19-6 (9-3)
401172695,2020-02-18,Western Michigan,A,71,67,20-6 (10-3)
401172699,2020-02-22,Miami OH,H,75,65,21-6 (11-3)
401172704,2020-02-25,Bowling Green,A,60,78,21-7 (11-4)
401172711,2020-02-29,Buffalo,A,86,73,22-7 (12-4)
401172716,2020-03-03,Ohio,H,74,67,23-7 (13-4)
401172721,2020-03-06,Kent State,H,79,76,24-7 (14-4)
401211644,2020-03-12,Ohio,N,NA,NA,
