player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5241747,N. Book,18,4,7,0,0,0,0,2,1,3,1,0,0,1,3,8,South Carolina Upstate,South Carolina,FALSE,TRUE,2024-12-14,A
5241748,K. Gregory,36,4,16,0,2,0,1,0,1,1,3,1,0,3,0,8,South Carolina Upstate,South Carolina,FALSE,TRUE,2024-12-14,A
5241746,M. Dean,17,0,6,0,0,1,4,3,1,4,2,2,1,1,4,1,South Carolina Upstate,South Carolina,FALSE,TRUE,2024-12-14,A
5241745,B. Harris,10,2,3,0,0,0,0,0,3,3,0,0,0,0,0,4,South Carolina Upstate,South Carolina,FALSE,TRUE,2024-12-14,A
5183294,C. Adkins,38,2,4,0,1,0,0,0,5,5,0,2,0,1,0,4,South Carolina Upstate,South Carolina,FALSE,TRUE,2024-12-14,A
5241749,B. Garcia,26,7,12,0,0,0,0,4,9,13,2,1,1,2,4,14,South Carolina Upstate,South Carolina,FALSE,FALSE,2024-12-14,A
5116517,D. Helterhoff,8,1,2,0,1,0,0,0,2,2,0,0,0,0,2,2,South Carolina Upstate,South Carolina,FALSE,FALSE,2024-12-14,A
5241744,I. Skinner,23,1,4,1,3,2,2,2,0,2,0,0,2,1,2,5,South Carolina Upstate,South Carolina,FALSE,FALSE,2024-12-14,A
5176345,CJ Rich,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,South Carolina Upstate,South Carolina,FALSE,FALSE,2024-12-14,A
4897705,A. McConnell,10,1,3,0,2,3,4,0,1,1,0,0,0,2,3,5,South Carolina Upstate,South Carolina,FALSE,FALSE,2024-12-14,A
4845362,C. Johnson,11,1,4,0,1,0,0,0,1,1,0,2,0,2,1,2,South Carolina Upstate,South Carolina,FALSE,FALSE,2024-12-14,A
NA,TEAM,NA,23,61,1,10,6,11,13,25,38,8,8,4,15,19,53,South Carolina Upstate,South Carolina,FALSE,FALSE,2024-12-14,A
