player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
H. French,F,24,2,5,0,0,1,2,6,5,11,3,2,0,0,1,5,TRUE,2021-02-13,Fordham,A
J. Perkins,G,24,8,14,3,8,0,0,2,2,4,2,1,0,0,1,19,TRUE,2021-02-13,Fordham,A
G. Jimerson,G,34,5,12,4,10,0,1,0,7,7,2,2,0,1,1,14,TRUE,2021-02-13,Fordham,A
F. Thatch Jr.,G,18,2,7,0,1,0,0,3,1,4,2,0,0,1,2,4,TRUE,2021-02-13,Fordham,A
J. Goodwin,G,27,5,8,1,3,1,1,1,9,10,5,0,0,1,2,12,TRUE,2021-02-13,Fordham,A
J. Bell Jr.,F,11,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,FALSE,2021-02-13,Fordham,A
A. Lorentsson,F,3,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,FALSE,2021-02-13,Fordham,A
T. Hargrove Jr.,F,11,1,4,0,2,0,0,3,1,4,1,2,0,2,2,2,FALSE,2021-02-13,Fordham,A
M. Linssen,F,7,1,3,0,0,0,0,1,2,3,0,0,0,0,3,2,FALSE,2021-02-13,Fordham,A
P. Russell,G,19,2,7,1,5,0,0,0,1,1,2,0,0,2,3,5,FALSE,2021-02-13,Fordham,A
M. Strickland,G,7,1,1,0,0,1,2,1,0,1,0,0,0,0,0,3,FALSE,2021-02-13,Fordham,A
J. Hightower,G,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2021-02-13,Fordham,A
D. Jacobs,G,13,0,4,0,3,2,2,0,1,1,1,0,0,0,1,2,FALSE,2021-02-13,Fordham,A
B. Courtney,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-02-13,Fordham,A
TEAM,NA,NA,27,66,9,33,5,8,19,36,55,18,7,0,9,17,68,FALSE,2021-02-13,Fordham,A
