player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
K. Roberson,F,28,3,5,0,0,1,4,3,3,6,1,0,2,2,2,7,TRUE,2014-01-08,Arkansas,H
F. Harris,G,31,5,8,2,3,3,3,0,3,3,1,1,0,2,0,15,TRUE,2014-01-08,Arkansas,H
J. Green,G,25,3,6,0,0,1,4,0,4,4,0,2,1,1,2,7,TRUE,2014-01-08,Arkansas,H
J. Jones,G,25,5,15,2,6,2,2,2,6,8,2,0,0,1,3,14,TRUE,2014-01-08,Arkansas,H
A. Caruso,G,31,2,6,0,1,0,0,0,7,7,11,4,2,3,1,4,TRUE,2014-01-08,Arkansas,H
D. Fitzgerald,F,19,4,7,2,3,7,8,0,2,2,0,1,1,1,2,17,FALSE,2014-01-08,Arkansas,H
T. Miller,F,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,FALSE,2014-01-08,Arkansas,H
A. Space,F,17,0,3,0,1,0,0,3,2,5,1,0,0,0,5,0,FALSE,2014-01-08,Arkansas,H
S. Smith,G,22,2,9,1,3,0,0,0,3,3,2,2,1,0,0,5,FALSE,2014-01-08,Arkansas,H
TEAM,NA,NA,24,59,7,17,14,21,11,31,42,18,10,7,11,15,69,FALSE,2014-01-08,Arkansas,H
