player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Javes,F,26,2,5,0,0,4,6,1,5,6,0,0,5,2,2,8,TRUE,2011-11-15,IUPUI,H
C. Jackson,F,24,6,9,0,0,0,0,1,2,3,1,0,0,0,2,12,TRUE,2011-11-15,IUPUI,H
T. Sutherland,G,26,3,6,1,1,2,3,2,2,4,1,1,0,0,1,9,TRUE,2011-11-15,IUPUI,H
C. Guy,G,35,6,13,1,5,8,10,0,0,0,2,3,0,1,2,21,TRUE,2011-11-15,IUPUI,H
D. Williams,G,27,2,8,1,3,0,0,0,7,7,4,0,0,2,2,5,TRUE,2011-11-15,IUPUI,H
T. Lockhart,F,7,1,2,1,1,0,0,1,1,2,0,0,0,1,0,3,FALSE,2011-11-15,IUPUI,H
W. Neighbour,F,20,4,6,1,2,0,0,1,4,5,0,0,1,1,2,9,FALSE,2011-11-15,IUPUI,H
M. Louzeiro,F,8,1,2,0,0,0,0,2,1,3,0,0,0,0,3,2,FALSE,2011-11-15,IUPUI,H
B. Dillard,G,12,0,2,0,0,2,2,1,2,3,1,1,0,1,1,2,FALSE,2011-11-15,IUPUI,H
E. Lawton,G,15,1,6,0,3,2,2,0,2,2,1,1,0,0,0,4,FALSE,2011-11-15,IUPUI,H
TEAM,NA,NA,26,59,5,15,18,23,12,26,38,10,6,6,8,15,75,FALSE,2011-11-15,IUPUI,H
