player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Figini,F,11,1,3,1,1,0,0,0,1,1,0,0,0,1,0,3,TRUE,2011-12-28,Stony Brook,A
S. Miller,F,27,5,8,0,3,0,1,1,4,5,0,0,0,1,5,10,TRUE,2011-12-28,Stony Brook,A
D. Ferry,G,41,5,12,5,12,0,0,0,4,4,0,1,0,2,1,15,TRUE,2011-12-28,Stony Brook,A
C. Wroblewski,G,38,1,6,0,4,3,3,0,4,4,7,5,0,2,3,5,TRUE,2011-12-28,Stony Brook,A
J. Gray,G,11,0,2,0,1,2,4,0,2,2,1,0,0,0,3,2,TRUE,2011-12-28,Stony Brook,A
D. Tarwater,F,21,2,6,1,2,0,0,2,3,5,0,0,1,1,2,5,FALSE,2011-12-28,Stony Brook,A
D. LaMore,F,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,2011-12-28,Stony Brook,A
E. Chemerinski,F,27,4,6,0,0,1,5,1,2,3,2,3,1,2,3,9,FALSE,2011-12-28,Stony Brook,A
D. Scelfo,G,3,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,FALSE,2011-12-28,Stony Brook,A
G. Cancer,G,33,3,7,0,0,2,4,1,3,4,1,2,0,5,5,8,FALSE,2011-12-28,Stony Brook,A
D. Cherry,G,9,1,1,0,0,0,0,1,0,1,0,0,0,1,0,2,FALSE,2011-12-28,Stony Brook,A
M. Groebe,G,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2011-12-28,Stony Brook,A
TEAM,NA,NA,22,52,7,24,8,17,7,25,32,12,11,2,18,23,59,FALSE,2011-12-28,Stony Brook,A
