player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4702761,M. Graham,9,1,1,0,0,0,0,2,1,3,0,0,1,0,5,2,Hofstra,Tarleton State,FALSE,TRUE,2024-11-30,N
5177098,J. Aranguren,37,6,14,4,10,5,8,0,3,3,2,3,1,1,0,21,Hofstra,Tarleton State,FALSE,TRUE,2024-11-30,N
5107198,C. Davis,37,0,9,0,5,5,6,1,3,4,7,2,1,4,3,5,Hofstra,Tarleton State,FALSE,TRUE,2024-11-30,N
5105593,J. Sanders,22,2,11,1,6,2,2,2,1,3,0,0,1,1,1,7,Hofstra,Tarleton State,FALSE,TRUE,2024-11-30,N
4719466,TJ Gadsden,18,2,3,1,1,1,2,0,2,2,0,0,0,0,2,6,Hofstra,Tarleton State,FALSE,TRUE,2024-11-30,N
5239632,J. DeCady,10,1,2,0,0,1,1,0,4,4,0,0,0,0,2,3,Hofstra,Tarleton State,FALSE,FALSE,2024-11-30,N
4684984,S. Sunday,21,1,3,0,0,1,1,3,4,7,0,0,3,2,1,3,Hofstra,Tarleton State,FALSE,FALSE,2024-11-30,N
5174932,K. Robinson,14,2,4,2,4,0,0,0,0,0,1,0,0,0,0,6,Hofstra,Tarleton State,FALSE,FALSE,2024-11-30,N
5105719,G. Plotnikov,7,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,Hofstra,Tarleton State,FALSE,FALSE,2024-11-30,N
5105717,K. Farmer,25,1,3,1,2,2,2,0,2,2,1,0,0,1,3,5,Hofstra,Tarleton State,FALSE,FALSE,2024-11-30,N
NA,TEAM,NA,16,50,9,28,18,24,8,20,28,11,5,7,9,18,59,Hofstra,Tarleton State,FALSE,FALSE,2024-11-30,N
