player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Hammonds,F,7,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,TRUE,2014-12-08,Omaha,H
M. Olesinski,F,38,7,11,2,6,0,0,2,2,4,6,0,1,2,2,16,TRUE,2014-12-08,Omaha,H
K. Williams,F,33,3,9,0,4,4,6,2,4,6,4,2,2,0,2,10,TRUE,2014-12-08,Omaha,H
M. Yon,G,34,6,10,3,6,6,7,0,5,5,3,0,1,3,1,21,TRUE,2014-12-08,Omaha,H
T. Lyons,G,33,3,8,1,3,2,2,2,2,4,3,1,0,2,2,9,TRUE,2014-12-08,Omaha,H
R. Manning,F,14,2,3,0,1,0,0,1,2,3,0,0,0,0,2,4,FALSE,2014-12-08,Omaha,H
K. Broekhuis,F,4,0,1,0,0,0,0,0,0,0,2,2,0,1,0,0,FALSE,2014-12-08,Omaha,H
C. Siples,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2014-12-08,Omaha,H
M. Mooney,G,21,3,4,1,2,2,2,0,1,1,1,1,0,1,2,9,FALSE,2014-12-08,Omaha,H
Z. Kocur,G,14,3,4,2,3,0,0,0,1,1,2,0,0,1,3,8,FALSE,2014-12-08,Omaha,H
TEAM,NA,NA,27,50,9,25,14,17,9,22,31,21,6,4,13,16,77,FALSE,2014-12-08,Omaha,H
