game_id,away,home,away_rank,home_rank,away_score,home_score,date
401638586,Wagner,North Carolina,16,1,62,90,2024-03-21
401638583,Long Beach State,Arizona,15,2,65,85,2024-03-21
401638595,South Dakota State,Iowa State,15,2,65,82,2024-03-21
401638587,Saint Peter's,Tennessee,15,2,49,83,2024-03-21
401638589,Akron,Creighton,14,3,60,77,2024-03-21
401638597,Morehead State,Illinois,14,3,69,85,2024-03-21
401638593,Oakland,Kentucky,14,3,80,76,2024-03-21
401638591,Samford,Kansas,13,4,89,93,2024-03-21
401638592,McNeese,Gonzaga,12,5,65,86,2024-03-21
401638598,Duquesne,BYU,11,6,71,67,2024-03-21
401638590,Oregon,South Carolina,11,6,87,73,2024-03-21
401638594,NC State,Texas Tech,11,6,80,67,2024-03-21
401638584,Nevada,Dayton,10,7,60,63,2024-03-21
401638588,Colorado State,Texas,10,7,44,56,2024-03-21
401638596,Drake,Washington State,10,7,61,66,2024-03-21
401638585,Michigan State,Mississippi State,9,8,51,69,2024-03-21
