game_id,date,opponent,location,team_score,opp_score,record
400825765,2015-11-14,Butler,A,71,144,0-1 (0-0)
400841213,2015-11-17,Stetson,H,94,93,1-1 (0-0)
400844916,2015-11-19,Mid-Atlantic Christian University,H,132,60,2-1 (0-0)
400841056,2015-11-21,Presbyterian,A,79,95,2-2 (0-0)
400833147,2015-11-25,Georgia Southern,N,95,90,3-2 (0-0)
400844917,2015-11-27,Bob Jones University,N,121,81,4-2 (0-0)
400840166,2015-11-28,South Carolina Upstate,A,88,81,5-2 (0-0)
400817210,2015-12-02,Air Force,A,93,97,5-3 (0-0)
400830875,2015-12-05,Charleston,H,74,82,5-4 (0-0)
400844918,2015-12-08,Voorhees,H,89,85,6-4 (0-0)
400843037,2015-12-16,Bethune-Cookman,A,99,87,7-4 (0-0)
400835595,2015-12-19,Campbell,A,82,101,7-5 (0-0)
400841228,2015-12-29,Charlotte,A,93,111,7-6 (0-0)
400824537,2016-01-02,Chattanooga,H,78,84,7-7 (0-1)
400844919,2016-01-05,Samford,A,74,94,7-8 (0-2)
400844920,2016-01-09,Mercer,H,80,91,7-9 (0-3)
400844921,2016-01-14,Wofford,H,83,86,7-10 (0-4)
400844922,2016-01-16,Furman,H,89,86,8-10 (1-4)
400844923,2016-01-21,Western Carolina,A,92,91,9-10 (2-4)
400844924,2016-01-23,East Tennessee State,A,92,101,9-11 (2-5)
400844925,2016-01-28,UNC Greensboro,H,95,102,9-12 (2-6)
400844926,2016-01-30,VMI,H,78,75,10-12 (3-6)
400824546,2016-02-01,Chattanooga,A,85,125,10-13 (3-7)
400844927,2016-02-06,Mercer,A,72,88,10-14 (3-8)
400844928,2016-02-08,Samford,H,86,95,10-15 (3-9)
400844929,2016-02-11,Furman,A,75,95,10-16 (3-10)
400844930,2016-02-13,Wofford,A,89,99,10-17 (3-11)
400844931,2016-02-18,East Tennessee State,H,51,67,10-18 (3-12)
400844932,2016-02-20,Western Carolina,H,97,102,10-19 (3-13)
400844933,2016-02-25,UNC Greensboro,A,63,92,10-20 (3-14)
400844934,2016-02-27,VMI,A,95,111,10-21 (3-15)
400868409,2016-03-04,Mercer,N,69,71,10-22 (3-15)
