game_id,date,opponent,location,team_score,opp_score,record
400846751,2015-11-13,Ferrum,H,93,54,1-0 (0-0)
400816742,2015-11-15,Binghamton,A,75,60,2-0 (0-0)
400846752,2015-11-18,Fairleigh Dickinson,A,96,85,3-0 (0-0)
400820679,2015-11-22,George Washington,A,81,92,3-1 (0-0)
400830683,2015-11-24,Tennessee,A,80,95,3-2 (0-0)
400846753,2015-11-27,Arkansas-Pine Bluff,H,81,60,4-2 (0-0)
400854300,2015-11-28,Gardner-Webb,H,103,98,5-2 (0-0)
400823016,2015-12-02,Maine,A,84,71,6-2 (0-0)
400844286,2015-12-08,Bryant,A,77,55,7-2 (0-0)
400817207,2015-12-12,Air Force,A,90,80,8-2 (0-0)
400842043,2015-12-20,Marist,H,83,89,8-3 (0-0)
400842087,2015-12-28,Monmouth,H,91,84,9-3 (0-0)
400844972,2015-12-30,Lehigh,A,88,82,10-3 (1-0)
400825513,2016-01-02,Bucknell,H,76,84,10-4 (1-1)
400841125,2016-01-06,Lafayette,H,73,76,10-5 (1-2)
400841144,2016-01-09,Loyola MD,A,73,59,11-5 (2-2)
400841091,2016-01-13,Colgate,A,66,80,11-6 (2-3)
400846748,2016-01-17,American,H,65,45,12-6 (3-3)
400841108,2016-01-20,Holy Cross,A,65,69,12-7 (3-4)
400840905,2016-01-27,Boston University,H,67,76,12-8 (3-5)
400825521,2016-01-30,Bucknell,A,66,94,12-9 (3-6)
400863476,2016-02-01,Navy,H,50,64,12-10 (3-7)
400841130,2016-02-03,Lafayette,A,84,81,13-10 (4-7)
400841147,2016-02-06,Loyola MD,H,99,100,13-11 (4-8)
400846754,2016-02-08,Colgate,H,82,72,14-11 (5-8)
400846749,2016-02-13,American,A,65,59,15-11 (6-8)
400841114,2016-02-17,Holy Cross,H,72,68,16-11 (7-8)
400841211,2016-02-20,Navy,A,80,78,17-11 (8-8)
400841052,2016-02-23,Boston University,A,80,71,18-11 (9-8)
400844978,2016-02-27,Lehigh,H,72,82,18-12 (9-9)
400868323,2016-03-03,Colgate,H,79,72,19-12 (9-9)
400869917,2016-03-06,Holy Cross,H,38,60,19-13 (9-9)
400871484,2016-03-16,NJIT,A,65,79,19-14 (9-9)
