player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5108145,L. Jordan,30,2,3,1,2,0,0,0,3,3,3,1,0,2,4,5,UMBC,Howard,TRUE,TRUE,2024-11-25,H
4702976,J. Odunowo,27,7,9,0,0,2,4,2,0,2,2,0,0,1,4,16,UMBC,Howard,TRUE,TRUE,2024-11-25,H
5174860,A. Valentine,34,6,7,1,1,3,4,1,3,4,7,0,1,1,2,16,UMBC,Howard,TRUE,TRUE,2024-11-25,H
5107240,D. Sapp,18,2,5,1,4,0,0,0,0,0,2,0,0,1,1,5,UMBC,Howard,TRUE,TRUE,2024-11-25,H
4904726,M. Short,10,0,1,0,0,0,0,1,1,2,1,0,0,1,0,0,UMBC,Howard,TRUE,TRUE,2024-11-25,H
5239817,T. Eze,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,UMBC,Howard,TRUE,FALSE,2024-11-25,H
5239816,D. Dickerson,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,UMBC,Howard,TRUE,FALSE,2024-11-25,H
4898003,JC Harris,17,3,4,2,3,0,0,0,1,1,0,1,0,0,1,8,UMBC,Howard,TRUE,FALSE,2024-11-25,H
4897361,M. Banks Jr.,31,5,13,3,7,4,4,0,6,6,2,3,0,0,1,17,UMBC,Howard,TRUE,FALSE,2024-11-25,H
4896859,B. Johnson,28,10,15,4,7,4,6,0,1,1,0,1,1,0,2,28,UMBC,Howard,TRUE,FALSE,2024-11-25,H
NA,TEAM,NA,35,58,12,24,13,18,5,18,23,17,6,2,6,16,95,UMBC,Howard,TRUE,FALSE,2024-11-25,H
