game_id,date,opponent,location,team_score,opp_score,record
401487702,2022-11-07,Manhattan,H,73,56,1-0 (0-0)
401487703,2022-11-12,Morgan State,H,69,54,2-0 (0-0)
401483434,2022-11-16,Arizona State,N,59,63,2-1 (0-0)
401486295,2022-11-17,Pittsburgh,N,71,67,3-1 (0-0)
401487704,2022-11-20,Memphis,A,47,62,3-2 (0-0)
401487705,2022-11-26,Kennesaw State,H,64,61,4-2 (0-0)
401483252,2022-11-30,Vanderbilt,H,70,65,5-2 (0-0)
401487706,2022-12-03,Temple,A,73,83,5-3 (0-0)
401487707,2022-12-07,Jacksonville,H,62,73,5-4 (0-0)
401494492,2022-12-11,Howard,H,70,60,6-4 (0-0)
401487708,2022-12-14,Radford,H,70,62,7-4 (0-0)
401487709,2022-12-17,Northern Illinois,H,90,63,8-4 (0-0)
401487710,2022-12-21,Navy,H,74,52,9-4 (0-0)
401484396,2022-12-31,La Salle,H,80,67,10-4 (1-0)
401484406,2023-01-04,Duquesne,A,70,79,10-5 (1-1)
401484408,2023-01-07,Davidson,H,89,72,11-5 (2-1)
401484416,2023-01-10,Loyola Chicago,A,78,64,12-5 (3-1)
401484422,2023-01-13,Dayton,A,63,62,13-5 (4-1)
401484431,2023-01-17,UMass,H,83,55,14-5 (5-1)
401484436,2023-01-20,Richmond,A,74,62,15-5 (6-1)
401484446,2023-01-25,George Mason,H,72,52,16-5 (7-1)
401484455,2023-01-28,St. Bonaventure,H,58,61,16-6 (7-2)
401484458,2023-01-31,Davidson,A,61,59,17-6 (8-2)
401484464,2023-02-03,Saint Louis,A,73,65,18-6 (9-2)
401484471,2023-02-07,Dayton,H,58,62,18-7 (9-3)
401484491,2023-02-15,Rhode Island,A,55,54,19-7 (10-3)
401484494,2023-02-18,Fordham,H,80,61,20-7 (11-3)
401484500,2023-02-21,Saint Joseph's,A,88,63,21-7 (12-3)
401484506,2023-02-24,Richmond,H,73,58,22-7 (13-3)
401484514,2023-02-28,Saint Louis,H,79,67,23-7 (14-3)
401484523,2023-03-04,George Washington,A,74,68,24-7 (15-3)
401514228,2023-03-09,Davidson,N,71,53,25-7 (15-3)
401514232,2023-03-11,Saint Louis,N,90,78,26-7 (15-3)
401514234,2023-03-12,Dayton,N,68,56,27-7 (15-3)
401522137,2023-03-17,Saint Mary's,N,51,63,27-8 (15-3)
