game_id,date,opponent,location,team_score,opp_score,record
401491825,2022-11-07,Erskine,H,80,56,1-0 (0-0)
401485510,2022-11-11,East Tennessee State,N,64,77,1-1 (0-0)
401486287,2022-11-13,Harvard,N,77,92,1-2 (0-0)
401489577,2022-11-17,North Dakota,H,73,77,1-3 (0-0)
401482941,2022-11-19,NC State,A,63,74,1-4 (0-0)
401491826,2022-11-22,Jacksonville State,A,53,78,1-5 (0-0)
401491740,2022-11-27,Radford,H,53,69,1-6 (0-0)
401491724,2022-11-30,High Point,A,70,84,1-7 (0-0)
401489666,2022-12-03,UNC Greensboro,H,61,65,1-8 (0-0)
401491827,2022-12-11,Johnson & Wales NC,H,101,69,2-8 (0-0)
401491736,2022-12-15,Presbyterian,A,63,69,2-9 (0-0)
401491828,2022-12-18,Valparaiso,A,66,71,2-10 (0-0)
401483350,2022-12-20,Indiana,A,72,96,2-11 (0-0)
401469860,2022-12-29,Drexel,A,50,62,2-12 (0-1)
401469865,2022-12-31,Delaware,A,52,57,2-13 (0-2)
401469869,2023-01-04,UNC Wilmington,H,66,81,2-14 (0-3)
401469883,2023-01-11,North Carolina A&T,H,71,80,2-15 (0-4)
401469891,2023-01-14,Charleston,A,60,78,2-16 (0-5)
401469895,2023-01-16,UNC Wilmington,A,54,62,2-17 (0-6)
401469903,2023-01-21,Towson,H,62,66,2-18 (0-7)
401469910,2023-01-26,Hofstra,H,65,82,2-19 (0-8)
401469918,2023-01-28,Drexel,H,72,58,3-19 (1-8)
401469923,2023-02-02,Stony Brook,A,69,55,4-19 (2-8)
401469928,2023-02-04,Northeastern,A,74,73,5-19 (3-8)
401469935,2023-02-08,North Carolina A&T,A,61,66,5-20 (3-9)
401469940,2023-02-11,William & Mary,H,66,55,6-20 (4-9)
401469947,2023-02-13,Hampton,H,70,68,7-20 (5-9)
401469953,2023-02-16,Charleston,H,66,88,7-21 (5-10)
401469958,2023-02-18,Monmouth,A,75,68,8-21 (6-10)
401469966,2023-02-23,William & Mary,A,60,73,8-22 (6-11)
401469970,2023-02-25,Delaware,H,54,70,8-23 (6-12)
401514273,2023-03-04,William & Mary,N,51,73,8-24 (6-12)
