game_id,date,opponent,location,team_score,opp_score,record
401483337,2022-11-07,Eastern Illinois,H,87,57,1-0 (0-0)
401483338,2022-11-11,Kansas City,H,86,48,2-0 (0-0)
401483339,2022-11-14,Monmouth,H,103,65,3-0 (0-0)
401483340,2022-11-18,UCLA,N,79,70,4-0 (0-0)
401497570,2022-11-20,Virginia,N,61,70,4-1 (0-0)
401483341,2022-11-25,Lindenwood,H,92,59,5-1 (0-0)
401479672,2022-11-29,Syracuse,H,73,44,6-1 (0-0)
401484833,2022-12-02,Maryland,A,66,71,6-2 (0-1)
401483313,2022-12-06,Texas,N,85,78,7-2 (0-1)
401484842,2022-12-10,Penn State,H,59,74,7-3 (0-2)
401483342,2022-12-17,Alabama A&M,H,68,47,8-3 (0-2)
401483205,2022-12-22,Missouri,N,71,93,8-4 (0-2)
401483343,2022-12-29,Bethune-Cookman,H,85,52,9-4 (0-2)
401484872,2023-01-04,Northwestern,A,60,73,9-5 (0-3)
401484877,2023-01-07,Wisconsin,H,79,69,10-5 (1-3)
401484884,2023-01-10,Nebraska,A,76,50,11-5 (2-3)
401484891,2023-01-13,Michigan State,H,75,66,12-5 (3-3)
401484896,2023-01-16,Minnesota,A,78,60,13-5 (4-3)
401484901,2023-01-19,Indiana,H,65,80,13-6 (4-4)
401484911,2023-01-24,Ohio State,H,69,60,14-6 (5-4)
401484918,2023-01-28,Wisconsin,A,61,51,15-6 (6-4)
401484925,2023-01-31,Nebraska,H,72,56,16-6 (7-4)
401484934,2023-02-04,Iowa,A,79,81,16-7 (7-5)
401484947,2023-02-11,Rutgers,H,69,60,17-7 (8-5)
401484952,2023-02-14,Penn State,A,81,93,17-8 (8-6)
401484959,2023-02-18,Indiana,A,68,71,17-9 (8-7)
401526672,2023-02-20,Minnesota,H,78,69,18-9 (9-7)
401484969,2023-02-23,Northwestern,H,66,62,19-9 (10-7)
401484976,2023-02-26,Ohio State,A,60,72,19-10 (10-8)
401484984,2023-03-02,Michigan,H,91,87,20-10 (11-8)
401484992,2023-03-05,Purdue,A,71,76,20-11 (11-9)
401514418,2023-03-09,Penn State,N,76,79,20-12 (11-9)
401522126,2023-03-16,Arkansas,N,63,73,20-13 (11-9)
