game_id,date,opponent,location,team_score,opp_score,record
401487618,2022-11-08,Montana,H,91,63,1-0 (0-0)
401497509,2022-11-11,Kentucky,A,52,77,1-1 (0-0)
401496875,2022-11-14,South Carolina State,H,96,71,2-1 (0-0)
401487619,2022-11-18,Colgate,N,85,80,3-1 (0-0)
401497510,2022-11-21,North Florida,H,83,82,4-1 (0-0)
401487620,2022-11-23,Alabama State,H,75,57,5-1 (0-0)
401487621,2022-11-29,UC Santa Barbara,H,72,61,6-1 (0-0)
401487622,2022-12-03,Ball State,H,78,77,7-1 (0-0)
401487623,2022-12-08,Marshall,H,71,82,7-2 (0-0)
401492623,2022-12-11,New Mexico State,H,60,73,7-3 (0-0)
401485182,2022-12-14,DePaul,H,66,55,8-3 (0-0)
401487624,2022-12-17,Indiana State,H,92,86,9-3 (0-0)
401487625,2022-12-21,Winthrop,H,74,57,10-3 (0-0)
401484393,2022-12-28,Dayton,A,57,69,10-4 (0-1)
401484398,2022-12-31,Rhode Island,H,72,61,11-4 (1-1)
401484406,2023-01-04,VCU,H,79,70,12-4 (2-1)
401484410,2023-01-07,Richmond,A,73,75,12-5 (2-2)
401484417,2023-01-11,Saint Joseph's,A,92,80,13-5 (3-2)
401484434,2023-01-18,St. Bonaventure,A,56,65,13-6 (3-3)
401484439,2023-01-21,Fordham,H,58,65,13-7 (3-4)
401484447,2023-01-25,Loyola Chicago,H,72,58,14-7 (4-4)
401484451,2023-01-28,UMass,A,79,87,14-8 (4-5)
401484468,2023-02-04,George Washington,A,93,67,15-8 (5-5)
401484473,2023-02-08,George Mason,H,75,52,16-8 (6-5)
401484479,2023-02-11,St. Bonaventure,H,NA,NA,USA Net
401484489,2023-02-15,Saint Joseph's,H,NA,NA,
401484495,2023-02-18,Saint Louis,A,NA,NA,
401484502,2023-02-22,La Salle,A,NA,NA,
401484512,2023-02-26,Davidson,H,NA,NA,
401484604,2023-03-01,UMass,H,NA,NA,
NA,2023-03-04,Fordham,A,NA,NA,
