player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Peters,F,32,8,14,3,6,1,2,2,14,16,4,2,0,1,1,20,TRUE,2017-01-16,Green Bay,H
D. Smits,C,20,3,10,0,0,0,1,3,3,6,0,0,2,1,1,6,TRUE,2017-01-16,Green Bay,H
T. Walker,G,23,6,10,0,1,1,1,2,8,10,3,1,0,0,1,13,TRUE,2017-01-16,Green Bay,H
S. Hammink,G,31,4,8,2,4,2,3,0,5,5,1,0,0,2,0,12,TRUE,2017-01-16,Green Bay,H
M. Bradford,G,21,4,8,2,5,1,1,0,2,2,2,1,0,1,2,11,TRUE,2017-01-16,Green Bay,H
C. Levingston Simon,F,2,1,2,0,0,0,0,1,0,1,0,0,0,0,1,2,FALSE,2017-01-16,Green Bay,H
J. Kiser,F,12,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,FALSE,2017-01-16,Green Bay,H
J. Sorolla,C,18,3,6,0,0,2,2,1,3,4,2,0,0,1,1,8,FALSE,2017-01-16,Green Bay,H
L. Williams,G,17,0,2,0,1,0,0,1,0,1,0,0,0,1,2,0,FALSE,2017-01-16,Green Bay,H
N. Davidson,G,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,FALSE,2017-01-16,Green Bay,H
M. Joseph,G,18,2,5,2,3,0,0,0,3,3,5,1,0,0,1,6,FALSE,2017-01-16,Green Bay,H
J. Karys,G,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,FALSE,2017-01-16,Green Bay,H
TEAM,NA,NA,32,69,9,22,7,10,12,39,51,17,5,2,8,11,80,FALSE,2017-01-16,Green Bay,H
