player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Nickerson,F,29,4,11,1,4,5,7,3,4,7,0,2,1,1,3,14,TRUE,2008-11-15,Maine,H
J. Whipple,F,27,3,6,0,0,2,4,5,1,6,1,1,0,2,0,8,TRUE,2008-11-15,Maine,H
Z. Gibson,F,14,1,3,0,0,0,0,2,1,3,0,0,1,2,1,2,TRUE,2008-11-15,Maine,H
A. MarineA,F,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,TRUE,2008-11-15,Maine,H
J. Allison,C,10,0,1,0,0,0,0,1,2,3,0,0,0,0,0,0,TRUE,2008-11-15,Maine,H
J.D. Pollock,G,22,1,6,0,3,0,0,2,1,3,3,3,1,2,5,2,FALSE,2008-11-15,Maine,H
K. McConnell,G,28,4,13,4,11,0,0,0,1,1,0,2,0,3,1,12,FALSE,2008-11-15,Maine,H
B. Chambers,G,7,0,2,0,0,0,0,1,0,1,0,1,0,0,1,0,FALSE,2008-11-15,Maine,H
S. Dixon,G,25,0,4,0,3,0,0,0,3,3,4,1,0,1,0,0,FALSE,2008-11-15,Maine,H
K. Woods,G,37,3,14,0,8,2,2,2,0,2,2,0,0,4,1,8,FALSE,2008-11-15,Maine,H
TEAM,NA,NA,16,60,5,29,10,15,19,15,34,10,10,3,16,12,47,FALSE,2008-11-15,Maine,H
