player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
O. Eyisi,F,6,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,TRUE,2019-01-19,George Mason,A
E. Gazi,G,9,2,4,0,1,0,0,0,2,2,0,0,0,0,0,4,TRUE,2019-01-19,George Mason,A
A. Portley,G,34,5,10,2,6,1,3,0,3,3,2,0,0,4,1,13,TRUE,2019-01-19,George Mason,A
J. Cobb,G,33,2,10,2,6,2,3,0,1,1,1,2,1,2,3,8,TRUE,2019-01-19,George Mason,A
N. Honor,G,34,7,13,4,6,3,4,1,4,5,2,1,0,0,3,21,TRUE,2019-01-19,George Mason,A
C. Ohams,F,12,1,3,0,0,1,2,1,6,7,0,1,1,2,0,3,FALSE,2019-01-19,George Mason,A
I. Raut,F,7,1,3,0,2,0,0,0,1,1,0,0,0,1,0,2,FALSE,2019-01-19,George Mason,A
J. Bunting,F,33,3,4,0,0,0,0,1,4,5,0,1,0,2,3,6,FALSE,2019-01-19,George Mason,A
D. Pekarek,F,17,1,2,0,1,0,0,0,4,4,0,0,0,0,1,2,FALSE,2019-01-19,George Mason,A
T. Perry,G,15,2,6,2,4,3,3,0,0,0,0,1,0,2,0,9,FALSE,2019-01-19,George Mason,A
TEAM,NA,NA,24,55,10,26,10,15,4,27,31,5,6,2,13,15,68,FALSE,2019-01-19,George Mason,A
