player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5108074,O. Henry,F,23,1,1,0,0,2,2,1,4,5,0,1,1,3,3,4,New Orleans,Nicholls,FALSE,TRUE,2023-02-09,A
4431818,T. Jackson,F,24,2,6,0,0,9,11,1,2,3,2,0,0,3,1,13,New Orleans,Nicholls,FALSE,TRUE,2023-02-09,A
4897328,J. Vincent,G,17,0,0,0,0,0,0,1,2,3,0,1,0,2,3,0,New Orleans,Nicholls,FALSE,TRUE,2023-02-09,A
4603017,M. Cooper,G,21,1,7,0,2,4,4,0,4,4,0,1,0,4,0,6,New Orleans,Nicholls,FALSE,TRUE,2023-02-09,A
4397512,D. Sackey,G,22,2,7,2,4,0,0,0,1,1,0,0,0,5,4,6,New Orleans,Nicholls,FALSE,TRUE,2023-02-09,A
4897329,D. Washington,F,9,1,1,0,0,0,0,0,1,1,1,0,0,1,1,2,New Orleans,Nicholls,FALSE,FALSE,2023-02-09,A
4703650,D. Bell,F,11,1,1,0,0,4,6,0,1,1,0,1,0,0,2,6,New Orleans,Nicholls,FALSE,FALSE,2023-02-09,A
4703132,S. Kirkland,F,11,0,1,0,0,0,1,1,3,4,0,0,1,2,0,0,New Orleans,Nicholls,FALSE,FALSE,2023-02-09,A
5108075,S. Simes,G,3,1,1,0,0,0,0,0,1,1,1,0,0,1,0,2,New Orleans,Nicholls,FALSE,FALSE,2023-02-09,A
4897169,K. Wilson-Rouse,G,31,3,10,0,5,2,3,0,0,0,1,2,0,1,2,8,New Orleans,Nicholls,FALSE,FALSE,2023-02-09,A
4433289,P. Murphy Jr.,G,9,0,1,0,0,2,2,0,1,1,0,0,0,2,1,2,New Orleans,Nicholls,FALSE,FALSE,2023-02-09,A
4432969,K. Doughty,G,19,3,7,0,0,4,4,1,3,4,1,3,1,2,1,10,New Orleans,Nicholls,FALSE,FALSE,2023-02-09,A
NA,TEAM,NA,NA,15,43,2,11,27,33,7,26,33,6,9,3,26,18,59,New Orleans,Nicholls,FALSE,FALSE,2023-02-09,A
