player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
L. Maye,F,32,8,12,0,1,6,9,2,8,10,4,0,4,2,1,22,TRUE,2017-12-03,Tulane,H
T. Pinson,F,28,4,6,0,0,1,2,1,3,4,4,1,0,1,2,9,TRUE,2017-12-03,Tulane,H
G. Brooks,F,16,4,6,0,0,0,2,1,4,5,1,0,1,2,3,8,TRUE,2017-12-03,Tulane,H
K. Williams,G,25,5,6,2,3,1,1,1,5,6,1,1,0,2,2,13,TRUE,2017-12-03,Tulane,H
J. Berry II,G,27,4,10,1,4,4,5,0,3,3,3,0,1,3,2,13,TRUE,2017-12-03,Tulane,H
A. Rohlman,F,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2017-12-03,Tulane,H
S. Rush,F,3,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,FALSE,2017-12-03,Tulane,H
B. Huffman,F,12,4,4,0,0,1,4,1,5,6,0,0,2,0,1,9,FALSE,2017-12-03,Tulane,H
S. Manley,F,14,3,4,0,0,1,4,0,3,3,0,0,0,1,2,7,FALSE,2017-12-03,Tulane,H
W. Miller,F,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2017-12-03,Tulane,H
B. Robinson,G,14,0,2,0,0,0,0,2,1,3,1,0,0,0,1,0,FALSE,2017-12-03,Tulane,H
A. Platek,G,10,3,3,1,1,0,0,1,1,2,1,0,0,0,3,7,FALSE,2017-12-03,Tulane,H
J. Felton,G,13,3,4,1,2,2,2,0,0,0,3,0,1,1,1,9,FALSE,2017-12-03,Tulane,H
TEAM,NA,NA,38,58,5,12,16,29,9,36,45,18,3,9,13,19,97,FALSE,2017-12-03,Tulane,H
