player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Horne,F,24,3,5,2,3,0,0,0,2,2,2,0,1,1,1,8,TRUE,2010-02-06,Washington State,A
D. Williams,F,34,7,13,1,2,1,2,3,4,7,0,2,2,2,2,16,TRUE,2010-02-06,Washington State,A
K. ParromK,F,28,2,7,0,0,0,0,1,0,1,1,1,0,1,3,4,TRUE,2010-02-06,Washington State,A
N. Wise,G,28,3,5,2,2,2,2,0,2,2,2,2,0,3,3,10,TRUE,2010-02-06,Washington State,A
K. Fogg,G,30,5,9,1,3,2,4,2,2,4,1,1,0,3,4,13,TRUE,2010-02-06,Washington State,A
D.J. Shumpert,F,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,2010-02-06,Washington State,A
S. Hill,F,15,1,3,0,1,3,3,2,2,4,0,0,0,1,2,5,FALSE,2010-02-06,Washington State,A
K. Natyazhko,C,5,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,FALSE,2010-02-06,Washington State,A
A. Jacobson,C,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2010-02-06,Washington State,A
L. Jones,G,20,0,6,0,3,2,2,0,2,2,4,1,0,2,1,2,FALSE,2010-02-06,Washington State,A
B. Lavender,G,8,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,FALSE,2010-02-06,Washington State,A
TEAM,NA,NA,22,52,6,16,10,13,9,15,24,11,7,3,14,19,60,FALSE,2010-02-06,Washington State,A
