player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5239788,Y. Paul,5,0,0,0,0,0,0,1,1,2,0,0,1,0,1,0,Eastern Kentucky,West Georgia,TRUE,TRUE,2025-02-13,H
4898333,M. Myrick,30,3,3,0,0,4,4,3,2,5,3,2,0,1,2,10,Eastern Kentucky,West Georgia,TRUE,TRUE,2025-02-13,H
4703234,D. Blanton,34,9,16,2,3,0,2,1,4,5,11,0,0,2,3,20,Eastern Kentucky,West Georgia,TRUE,TRUE,2025-02-13,H
5106705,T. Buttry,32,1,9,1,5,4,4,0,5,5,4,1,0,2,3,7,Eastern Kentucky,West Georgia,TRUE,TRUE,2025-02-13,H
5105758,J. Crawford,30,8,13,5,10,1,2,1,2,3,0,1,0,1,1,22,Eastern Kentucky,West Georgia,TRUE,TRUE,2025-02-13,H
5175865,R. Todd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eastern Kentucky,West Georgia,TRUE,FALSE,2025-02-13,H
5102799,M. Wol,32,8,13,6,10,3,4,1,6,7,2,1,1,0,0,25,Eastern Kentucky,West Georgia,TRUE,FALSE,2025-02-13,H
4703872,DJ Nussbaum,8,1,1,0,0,1,2,0,2,2,0,0,1,0,0,3,Eastern Kentucky,West Georgia,TRUE,FALSE,2025-02-13,H
5239787,R. Holbrook,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eastern Kentucky,West Georgia,TRUE,FALSE,2025-02-13,H
5239785,M. Davis,4,1,2,0,1,0,0,0,0,0,0,0,0,0,1,2,Eastern Kentucky,West Georgia,TRUE,FALSE,2025-02-13,H
5109034,T. Andrews,5,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,Eastern Kentucky,West Georgia,TRUE,FALSE,2025-02-13,H
5106707,J. Holt,18,2,4,2,3,0,0,0,1,1,2,1,0,2,2,6,Eastern Kentucky,West Georgia,TRUE,FALSE,2025-02-13,H
NA,TEAM,NA,33,64,16,34,13,18,8,26,34,22,7,3,8,13,95,Eastern Kentucky,West Georgia,TRUE,FALSE,2025-02-13,H
